,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
0,2.21,1.719,challenger,favori,0.29992586,0.70007414
1,3.25,1.385,challenger,favori,0.2464351,0.7535649
2,2.18,1.746,favori,favori,0.44043785,0.55956215
3,1.82,2.06,favori,favori,0.47145146,0.52854854
4,2.9,1.455,favori,favori,0.4896527,0.5103473
5,1.463,2.91,challenger,challenger,0.5837555,0.41624448
6,1.971,1.885,favori,favori,0.42796487,0.57203513
7,2.06,1.82,favori,challenger,0.5894258,0.4105742
8,6.85,1.131,favori,favori,0.2022196,0.7977804
9,1.714,2.24,challenger,favori,0.45728558,0.5427144
10,4.55,1.241,favori,favori,0.29266977,0.7073302
11,1.7519999999999998,2.17,favori,favori,0.44034594,0.55965406
12,2.21,1.73,favori,favori,0.41404778,0.5859522
13,2.93,1.459,favori,favori,0.34148014,0.65851986
14,1.862,2.0,challenger,favori,0.47828788,0.5217121
15,5.85,1.154,favori,favori,0.25269485,0.74730515
16,6.5,1.133,favori,favori,0.24071425,0.75928575
17,6.0,1.148,favori,favori,0.14340073,0.8565993
18,1.952,1.901,challenger,challenger,0.55885553,0.4411445
19,2.69,1.529,favori,favori,0.2792706,0.7207294
20,2.9,1.465,challenger,favori,0.37898058,0.6210194
21,3.25,1.392,challenger,favori,0.26081246,0.73918754
22,6.25,1.143,favori,favori,0.09180653,0.90819347
23,3.25,1.392,favori,favori,0.4120748,0.5879252
24,1.885,1.971,challenger,favori,0.41326803,0.586732
25,2.27,1.69,favori,favori,0.2747293,0.7252707
26,2.75,1.513,favori,favori,0.40563262,0.5943674
27,1.676,2.3,challenger,favori,0.351434,0.648566
28,2.7,1.526,favori,favori,0.33509183,0.6649082
29,2.51,1.592,favori,favori,0.3922503,0.6077497
30,1.633,2.4,favori,favori,0.44133204,0.55866796
31,2.4,1.633,favori,favori,0.41886353,0.58113647
32,2.12,1.781,challenger,favori,0.31462395,0.68537605
33,4.5,1.23,favori,favori,0.3208015,0.6791985
34,1.357,3.4,favori,challenger,0.5261739,0.4738261
35,2.7,1.526,challenger,favori,0.35551,0.64449
36,3.45,1.345,favori,favori,0.20019001,0.79981
37,2.34,1.658,favori,favori,0.2927735,0.7072265
38,1.943,1.909,challenger,favori,0.4879769,0.5120231
39,5.25,1.182,favori,favori,0.19181639,0.8081836
40,2.0,1.862,challenger,challenger,0.52968144,0.4703186
41,1.952,1.901,favori,favori,0.4819399,0.5180601
42,3.9,1.294,favori,favori,0.27697784,0.72302216
43,3.45,1.345,favori,favori,0.17053884,0.82946116
44,4.25,1.256,challenger,favori,0.19762403,0.802376
45,1.794,2.1,favori,favori,0.43684977,0.5631502
46,2.48,1.602,challenger,favori,0.41580135,0.58419865
47,2.72,1.513,favori,favori,0.3534044,0.6465956
48,2.48,1.602,favori,favori,0.28197783,0.71802217
49,1.621,2.43,favori,challenger,0.5952402,0.40475982
50,1.952,1.901,challenger,favori,0.30601507,0.6939849
51,1.5,2.78,challenger,challenger,0.57603574,0.42396426
52,2.48,1.602,challenger,challenger,0.5020046,0.49799535
53,1.847,2.02,challenger,favori,0.49146098,0.508539
54,1.541,2.65,favori,challenger,0.6267327,0.37326732
55,3.65,1.3230000000000002,favori,favori,0.27437675,0.72562325
56,2.39,1.645,favori,favori,0.3805344,0.6194656
57,2.49,1.599,favori,favori,0.29552794,0.70447206
58,6.25,1.148,favori,favori,0.18914264,0.81085736
59,5.05,1.211,favori,favori,0.1563223,0.8436777
60,3.6,1.328,favori,favori,0.3941955,0.6058045
61,2.63,1.5519999999999998,favori,favori,0.3873036,0.6126964
62,4.1,1.278,favori,favori,0.1714198,0.8285802
63,3.3,1.37,favori,favori,0.33379775,0.66620225
64,1.641,2.4,challenger,challenger,0.55423784,0.4457622
65,2.36,1.658,favori,favori,0.23259914,0.76740086
66,2.0,1.862,favori,challenger,0.5038444,0.49615562
67,2.63,1.5519999999999998,challenger,favori,0.24587929,0.7541207
68,1.633,2.42,challenger,favori,0.49454868,0.5054513
69,4.2,1.263,favori,favori,0.29305828,0.7069417
70,2.8,1.4880000000000002,challenger,favori,0.39310044,0.60689956
71,1.629,2.43,challenger,favori,0.456591,0.543409
72,3.26,1.383,challenger,favori,0.1752975,0.8247025
73,2.34,1.6669999999999998,favori,favori,0.36362892,0.6363711
74,2.7,1.526,favori,favori,0.43427914,0.56572086
75,2.25,1.709,challenger,favori,0.48316675,0.51683325
76,2.2,1.725,favori,favori,0.36223686,0.63776314
77,2.16,1.746,challenger,favori,0.33085227,0.66914773
78,2.5,1.595,challenger,favori,0.43918484,0.56081516
79,2.13,1.775,favori,favori,0.34341908,0.6565809
80,5.65,1.167,favori,favori,0.19856024,0.80143976
81,2.22,1.725,challenger,favori,0.46900535,0.53099465
82,2.49,1.606,challenger,favori,0.36081868,0.6391813
83,3.85,1.2990000000000002,favori,favori,0.17101926,0.82898074
84,2.65,1.5519999999999998,favori,favori,0.45687395,0.54312605
85,2.23,1.719,favori,challenger,0.52108413,0.47891587
86,1.426,3.05,favori,challenger,0.522226,0.47777405
87,2.8,1.4880000000000002,challenger,favori,0.38069874,0.61930126
88,1.98,1.877,favori,favori,0.4869247,0.5130753
89,3.35,1.364,favori,favori,0.27388024,0.72611976
90,3.05,1.408,challenger,favori,0.34309697,0.656903
91,1.735,2.2,challenger,favori,0.48878324,0.51121676
92,2.7,1.5319999999999998,favori,favori,0.23806852,0.7619315
93,1.602,2.5,favori,challenger,0.55362153,0.44637844
94,2.95,1.455,favori,favori,0.16796505,0.83203495
95,2.55,1.578,favori,favori,0.47352624,0.52647376
96,2.37,1.654,favori,favori,0.41845053,0.58154947
97,3.28,1.3730000000000002,favori,favori,0.18606222,0.8139378
98,1.556,2.62,challenger,challenger,0.50677,0.49323
99,2.2,1.735,challenger,favori,0.3268823,0.6731177
100,4.95,1.208,favori,favori,0.19458002,0.80542
101,2.25,1.709,favori,favori,0.32371062,0.6762894
102,2.3,1.685,favori,favori,0.29114538,0.7088546
103,2.62,1.5490000000000002,challenger,favori,0.32652956,0.67347044
104,4.65,1.235,favori,favori,0.4182951,0.5817049
105,2.75,1.513,favori,favori,0.29522455,0.70477545
106,2.58,1.575,favori,favori,0.49379307,0.5062069
107,3.55,1.339,challenger,favori,0.26483238,0.7351676
108,1.893,1.962,challenger,favori,0.48741287,0.51258713
109,5.0,1.211,favori,favori,0.10974032,0.8902597
110,3.65,1.3230000000000002,favori,favori,0.37043542,0.6295646
111,1.709,2.25,challenger,favori,0.4533158,0.5466842
112,4.6,1.235,favori,favori,0.31005907,0.6899409
113,1.847,2.02,challenger,favori,0.3422063,0.6577937
114,1.129,7.0,challenger,challenger,0.61527324,0.38472673
115,1.694,2.28,favori,favori,0.39876252,0.6012375
116,3.75,1.3130000000000002,favori,favori,0.34567755,0.65432245
117,23.5,1.029,favori,favori,0.06925309,0.9307469
118,2.72,1.513,challenger,favori,0.33346826,0.66653174
119,3.05,1.435,challenger,favori,0.41418904,0.58581096
120,4.15,1.274,challenger,favori,0.26977468,0.7302253
121,4.95,1.213,favori,favori,0.36106008,0.6389399
122,3.75,1.308,favori,favori,0.23567343,0.7643266
123,3.65,1.3230000000000002,favori,favori,0.23737502,0.762625
124,1.98,1.877,favori,favori,0.46153694,0.53846306
125,3.5,1.345,challenger,favori,0.2048409,0.7951591
126,4.55,1.241,favori,favori,0.19858968,0.8014103
127,9.75,1.08,favori,favori,0.22725248,0.7727475
128,3.55,1.3330000000000002,favori,favori,0.2336753,0.7663247
129,4.35,1.25,favori,favori,0.39716482,0.6028352
130,2.6,1.556,challenger,favori,0.4445598,0.5554402
131,1.735,2.2,favori,favori,0.43974876,0.56025124
132,1.571,2.59,favori,favori,0.39135796,0.60864204
133,3.6,1.3330000000000002,favori,favori,0.35397208,0.6460279
134,2.56,1.575,challenger,favori,0.4249165,0.5750835
135,3.8,1.308,favori,favori,0.3366487,0.6633513
136,3.2,1.4169999999999998,favori,favori,0.17609942,0.8239006
137,2.52,1.595,challenger,favori,0.31328493,0.68671507
138,4.65,1.233,favori,favori,0.20353776,0.79646224
139,2.27,1.69,favori,favori,0.39690167,0.60309833
140,14.5,1.057,favori,favori,0.08057386,0.91942614
141,10.0,1.083,favori,favori,0.1680367,0.8319633
142,18.5,1.041,favori,favori,0.13524067,0.8647593
143,1.82,2.06,challenger,favori,0.3966164,0.6033836
144,2.32,1.676,favori,favori,0.48569524,0.51430476
145,4.0,1.29,favori,favori,0.35791767,0.64208233
146,1.568,2.6,favori,favori,0.49757338,0.5024266
147,1.595,2.5,challenger,favori,0.4440279,0.5559721
148,2.55,1.585,challenger,favori,0.3155011,0.6844989
149,4.75,1.227,favori,favori,0.33106935,0.66893065
150,2.58,1.575,challenger,favori,0.3399632,0.6600368
151,1.556,2.64,challenger,favori,0.46351016,0.53648984
152,8.0,1.108,favori,favori,0.060414612,0.9395854
153,1.649,2.38,favori,challenger,0.5177933,0.48220667
154,2.36,1.658,challenger,favori,0.3945588,0.6054412
155,2.07,1.813,challenger,favori,0.46812898,0.531871
156,3.79,1.304,favori,favori,0.19753647,0.80246353
157,1.529,2.71,challenger,favori,0.4017954,0.5982046
158,16.0,1.048,favori,favori,0.041093588,0.9589064
159,1.592,2.53,challenger,challenger,0.55158985,0.44841012
160,5.6,1.16,favori,favori,0.26812166,0.73187834
161,2.7,1.526,favori,favori,0.32007784,0.67992216
162,3.1,1.408,challenger,favori,0.35889578,0.6411042
163,17.0,1.047,favori,favori,0.07920098,0.920799
164,3.15,1.408,favori,favori,0.35551715,0.64448285
165,1.68,2.31,favori,favori,0.4440477,0.5559523
166,1.3130000000000002,3.75,challenger,challenger,0.59599173,0.40400827
167,2.02,1.847,favori,favori,0.3483314,0.6516686
168,5.0,1.204,favori,favori,0.30309057,0.6969094
169,3.3,1.3769999999999998,favori,favori,0.49773186,0.50226814
170,1.862,2.0,challenger,challenger,0.5401306,0.45986938
171,5.65,1.171,favori,favori,0.28563374,0.71436626
172,5.46,1.178,favori,favori,0.30304497,0.696955
173,21.0,1.036,favori,favori,0.050779164,0.94922084
174,7.25,1.121,favori,favori,0.23290086,0.76709914
175,1.8,2.09,favori,challenger,0.51215,0.48785
176,5.25,1.182,favori,favori,0.18772048,0.8122795
177,3.15,1.4169999999999998,favori,favori,0.24781871,0.7521813
178,4.95,1.211,favori,favori,0.19638097,0.803619
179,5.25,1.182,favori,favori,0.18970746,0.81029254
180,13.0,1.063,favori,favori,0.08076316,0.91923684
181,12.5,1.067,favori,favori,0.122231424,0.8777686
182,2.2,1.735,challenger,favori,0.32453746,0.67546254
183,3.23,1.395,favori,favori,0.33873177,0.66126823
184,1.685,2.3,challenger,favori,0.34720892,0.6527911
185,1.943,1.909,challenger,favori,0.3617208,0.6382792
186,5.2,1.194,favori,favori,0.1862495,0.8137505
187,2.3,1.69,favori,favori,0.46707416,0.53292584
188,6.51,1.143,favori,favori,0.11755228,0.8824477
189,3.8,1.3030000000000002,favori,favori,0.2329306,0.7670694
190,5.35,1.183,favori,favori,0.25023466,0.74976534
191,2.5,1.602,favori,favori,0.4532314,0.5467686
192,1.3230000000000002,3.6,challenger,favori,0.3935485,0.6064515
193,1.459,2.93,favori,challenger,0.5699519,0.43004808
194,4.0,1.286,favori,favori,0.09865171,0.9013483
195,4.95,1.213,favori,favori,0.2041012,0.7958988
196,3.2,1.408,challenger,favori,0.22502434,0.77497566
197,2.88,1.469,challenger,favori,0.43739992,0.5626001
198,5.48,1.1909999999999998,favori,favori,0.240525,0.759475
199,2.35,1.662,challenger,favori,0.4026057,0.5973943
200,15.0,1.057,favori,favori,0.069619656,0.93038034
201,5.9,1.163,favori,favori,0.23335516,0.76664484
202,4.2,1.274,favori,favori,0.20231766,0.79768234
203,2.56,1.581,favori,favori,0.40390897,0.59609103
204,1.725,2.24,challenger,favori,0.36987793,0.63012207
205,8.75,1.103,favori,favori,0.13710225,0.86289775
206,5.15,1.206,challenger,favori,0.30748403,0.69251597
207,2.49,1.61,favori,favori,0.2361145,0.7638855
208,5.0,1.215,favori,favori,0.20969641,0.7903036
209,3.85,1.308,favori,favori,0.17283607,0.82716393
210,4.13,1.279,challenger,favori,0.13353437,0.8664656
211,3.49,1.352,favori,favori,0.16409123,0.8359088
212,2.45,1.6130000000000002,favori,favori,0.24263465,0.75736535
213,3.35,1.392,challenger,favori,0.1636796,0.8363204
214,4.05,1.2990000000000002,favori,favori,0.29887575,0.70112425
215,3.0,1.444,favori,favori,0.10628104,0.89371896
216,2.19,1.741,challenger,favori,0.4317736,0.5682264
217,2.87,1.483,favori,challenger,0.5052546,0.4947454
218,4.41,1.249,favori,favori,0.22554892,0.7744511
219,2.0,1.862,favori,favori,0.39635068,0.6036493
220,2.55,1.571,challenger,challenger,0.5234953,0.4765047
221,3.2,1.4,challenger,favori,0.29678053,0.7032195
222,2.82,1.4880000000000002,challenger,favori,0.3549537,0.6450463
223,4.85,1.222,favori,favori,0.1946795,0.8053205
224,1.952,1.893,challenger,challenger,0.54563284,0.45436713
225,2.06,1.82,challenger,challenger,0.52380383,0.47619617
226,2.3,1.685,challenger,favori,0.33747393,0.6625261
227,5.75,1.167,favori,favori,0.29142493,0.70857507
228,1.606,2.45,favori,favori,0.40595132,0.5940487
229,1.7519999999999998,2.13,challenger,challenger,0.5823836,0.41761643
230,3.55,1.3330000000000002,favori,favori,0.294685,0.705315
231,2.52,1.595,favori,favori,0.3219869,0.6780131
232,2.09,1.8,challenger,favori,0.48474503,0.515255
233,1.465,2.87,challenger,challenger,0.53769934,0.46230066
234,2.32,1.676,favori,favori,0.3196032,0.6803968
235,2.2,1.714,challenger,favori,0.36640114,0.63359886
236,1.595,2.5,challenger,favori,0.47247577,0.52752423
237,2.32,1.676,favori,favori,0.4332015,0.5667985
238,2.9,1.444,favori,favori,0.31552964,0.68447036
239,2.39,1.645,favori,favori,0.34685063,0.65314937
240,2.47,1.6130000000000002,challenger,favori,0.39223927,0.6077607
241,3.35,1.37,favori,favori,0.36469173,0.63530827
242,4.38,1.245,challenger,favori,0.17783171,0.8221683
243,5.25,1.202,favori,favori,0.17969549,0.8203045
244,3.15,1.408,favori,favori,0.31026506,0.68973494
245,3.9,1.2990000000000002,favori,favori,0.33985466,0.66014534
246,2.09,1.8,challenger,favori,0.27784646,0.72215354
247,2.9,1.465,challenger,favori,0.27143562,0.7285644
248,4.45,1.253,favori,favori,0.39354324,0.60645676
249,1.444,2.95,challenger,challenger,0.5329094,0.46709064
250,14.5,1.057,favori,favori,0.08600974,0.91399026
251,7.5,1.121,favori,favori,0.2439956,0.7560044
252,4.6,1.225,favori,favori,0.20611739,0.7938826
253,3.2,1.4,favori,favori,0.21621269,0.7837873
254,2.8,1.4880000000000002,challenger,favori,0.39172018,0.6082798
255,2.29,1.69,challenger,challenger,0.6201538,0.37984625
256,1.5319999999999998,2.7,favori,challenger,0.5904064,0.40959355
257,2.55,1.571,challenger,favori,0.36252576,0.63747424
258,3.45,1.351,favori,favori,0.2797125,0.7202875
259,24.11,1.03,favori,favori,0.07966691,0.9203331
260,1.641,2.38,challenger,favori,0.49719656,0.50280344
261,1.513,2.75,challenger,favori,0.40345693,0.5965431
262,2.41,1.629,favori,favori,0.34475517,0.6552448
263,2.4,1.641,challenger,favori,0.36576658,0.6342334
264,3.5,1.345,favori,favori,0.11197007,0.88802993
265,2.4,1.641,challenger,favori,0.33346957,0.66653043
266,2.78,1.5,challenger,favori,0.44688457,0.5531154
267,1.885,1.971,challenger,favori,0.34192652,0.6580735
268,2.03,1.84,challenger,favori,0.4624021,0.5375979
269,2.65,1.541,challenger,favori,0.38243514,0.61756486
270,2.89,1.457,challenger,favori,0.3355683,0.6644317
271,9.26,1.091,favori,favori,0.09621197,0.90378803
272,18.13,1.041,favori,favori,0.087539375,0.9124606
273,7.0,1.129,favori,favori,0.21323532,0.7867647
274,2.64,1.543,favori,favori,0.28487378,0.7151262
275,2.07,1.813,challenger,favori,0.40116692,0.5988331
276,2.02,1.847,challenger,favori,0.4498322,0.5501678
277,2.47,1.606,favori,favori,0.26388806,0.73611194
278,1.813,2.07,favori,challenger,0.5096655,0.49033454
279,16.3,1.053,favori,favori,0.10680425,0.89319575
280,3.1,1.4169999999999998,favori,favori,0.32535267,0.67464733
281,8.98,1.1,favori,favori,0.15511906,0.84488094
282,5.75,1.16,favori,favori,0.1462825,0.8537175
283,2.57,1.571,challenger,favori,0.40897673,0.59102327
284,2.19,1.73,challenger,favori,0.45446914,0.54553086
285,2.54,1.588,favori,challenger,0.51703644,0.48296353
286,4.5,1.244,favori,favori,0.229325,0.770675
287,1.508,2.77,favori,challenger,0.51884174,0.4811583
288,5.28,1.197,challenger,favori,0.25013876,0.74986124
289,2.24,1.704,challenger,favori,0.43795568,0.5620443
290,1.909,1.943,challenger,favori,0.4251083,0.5748917
291,1.98,1.877,favori,favori,0.47102636,0.52897364
292,3.45,1.351,favori,favori,0.11753243,0.88246757
293,4.6,1.233,favori,favori,0.21810347,0.78189653
294,1.521,2.72,challenger,challenger,0.54825765,0.45174235
295,4.8,1.22,favori,favori,0.22365874,0.77634126
296,1.565,2.59,challenger,favori,0.42344546,0.57655454
297,1.952,1.901,challenger,favori,0.3530274,0.6469726
298,2.3,1.676,favori,favori,0.4213711,0.5786289
299,2.01,1.855,challenger,favori,0.45818734,0.54181266
300,3.15,1.4,favori,favori,0.3175816,0.6824184
301,3.0,1.444,favori,favori,0.42224926,0.57775074
302,2.22,1.714,favori,favori,0.44664282,0.5533572
303,1.595,2.48,favori,challenger,0.5255182,0.47448182
304,2.06,1.82,favori,favori,0.44592595,0.55407405
305,5.1,1.204,challenger,favori,0.23686153,0.7631385
306,3.95,1.29,favori,favori,0.31875575,0.68124425
307,5.5,1.1740000000000002,favori,favori,0.33897603,0.661024
308,1.952,1.901,challenger,favori,0.4993028,0.5006972
309,11.81,1.07,favori,favori,0.18890464,0.81109536
310,1.833,2.04,favori,challenger,0.52460873,0.47539127
311,6.0,1.148,favori,favori,0.2841444,0.7158556
312,2.48,1.595,favori,favori,0.31997097,0.68002903
313,4.55,1.238,challenger,favori,0.25696683,0.7430332
314,3.05,1.426,favori,challenger,0.50431,0.49569002
315,3.3,1.364,favori,favori,0.31839496,0.68160504
316,1.99,1.87,favori,favori,0.39854228,0.6014577
317,6.6,1.136,favori,favori,0.23504639,0.7649536
318,2.67,1.535,favori,favori,0.29653382,0.7034662
319,1.526,2.7,challenger,challenger,0.5347346,0.46526536
320,2.47,1.599,favori,favori,0.4122073,0.5877927
321,2.57,1.571,favori,favori,0.2680384,0.7319616
322,5.65,1.163,favori,favori,0.1350779,0.8649221
323,5.75,1.16,favori,favori,0.105030715,0.8949693
324,3.83,1.3,challenger,favori,0.22026896,0.77973104
325,3.5,1.339,challenger,favori,0.33555806,0.66444194
326,2.31,1.671,challenger,favori,0.32418978,0.6758102
327,4.65,1.233,favori,favori,0.17284364,0.82715636
328,1.658,2.34,challenger,favori,0.4661764,0.5338236
329,3.0,1.435,favori,favori,0.2861815,0.7138185
330,7.21,1.126,favori,favori,0.1364761,0.8635239
331,3.94,1.287,favori,favori,0.25339985,0.74660015
332,4.99,1.216,favori,favori,0.091409326,0.9085907
333,2.72,1.508,favori,favori,0.42346972,0.5765303
334,3.43,1.347,challenger,favori,0.33330095,0.66669905
335,2.05,1.826,favori,favori,0.37151098,0.628489
336,2.72,1.513,challenger,favori,0.40411896,0.59588104
337,8.3,1.102,favori,favori,0.16308963,0.83691037
338,5.45,1.161,favori,favori,0.16057622,0.8394238
339,4.91,1.219,favori,favori,0.24510998,0.75489
340,2.5,1.588,challenger,favori,0.30120647,0.69879353
341,5.0,1.19,favori,favori,0.19997758,0.8000224
342,1.763,2.15,favori,challenger,0.5112877,0.4887123
343,2.06,1.82,challenger,favori,0.37340248,0.6265975
344,3.95,1.286,favori,favori,0.38283783,0.61716217
345,3.37,1.355,favori,favori,0.21717322,0.7828268
346,1.917,1.917,favori,favori,0.46450448,0.5354955
347,1.364,3.35,challenger,challenger,0.54642624,0.45357376
348,3.25,1.385,challenger,favori,0.3130396,0.6869604
349,9.0,1.091,favori,favori,0.13389242,0.8661076
350,2.68,1.5319999999999998,favori,favori,0.17637688,0.8236231
351,14.3,1.058,favori,favori,0.06591463,0.93408537
352,1.592,2.49,challenger,favori,0.47040224,0.52959776
353,1.408,3.1,favori,favori,0.49018264,0.50981736
354,3.08,1.42,favori,favori,0.23743325,0.76256675
355,3.8,1.3030000000000002,challenger,favori,0.22437942,0.7756206
356,1.575,2.54,challenger,challenger,0.57556754,0.42443246
357,2.08,1.806,favori,favori,0.23072177,0.7692782
358,1.625,2.44,favori,challenger,0.5291048,0.4708952
359,2.02,1.833,challenger,favori,0.49365205,0.50634795
360,2.57,1.565,favori,favori,0.29344785,0.70655215
361,6.5,1.143,favori,favori,0.13579261,0.8642074
362,3.0,1.435,favori,favori,0.19554275,0.80445725
363,5.3,1.172,challenger,favori,0.15391952,0.8460805
364,2.2,1.735,challenger,favori,0.35182124,0.64817876
365,2.32,1.676,favori,favori,0.46740717,0.53259283
366,1.588,2.52,challenger,favori,0.49960047,0.50039953
367,1.529,2.69,challenger,favori,0.38987267,0.61012733
368,1.465,2.85,favori,favori,0.42067778,0.5793222
369,1.806,2.08,favori,favori,0.3889144,0.6110856
370,1.592,2.49,challenger,favori,0.45581764,0.54418236
371,2.52,1.581,favori,favori,0.43745267,0.5625473
372,5.01,1.21,challenger,favori,0.23239613,0.7676039
373,1.602,2.48,favori,challenger,0.57056993,0.42943007
374,6.5,1.138,challenger,favori,0.3131675,0.6868325
375,2.16,1.758,favori,favori,0.41887313,0.58112687
376,3.89,1.2990000000000002,favori,favori,0.13961035,0.86038965
377,4.25,1.263,favori,favori,0.2364896,0.7635104
378,5.35,1.171,challenger,favori,0.15630883,0.8436912
379,5.26,1.169,favori,favori,0.30850393,0.6914961
380,4.05,1.274,challenger,favori,0.3881892,0.6118108
381,1.346,3.44,challenger,challenger,0.53569865,0.46430138
382,1.962,1.893,favori,favori,0.4917587,0.5082413
383,2.38,1.641,favori,favori,0.40896738,0.5910326
384,2.98,1.4480000000000002,favori,favori,0.15773863,0.8422614
385,1.962,1.893,favori,challenger,0.50515366,0.49484637
386,2.55,1.571,favori,favori,0.25473738,0.7452626
387,2.2,1.725,favori,challenger,0.5354372,0.46456277
388,3.18,1.395,challenger,favori,0.15327114,0.84672886
389,1.662,2.35,favori,challenger,0.5347813,0.46521872
390,3.45,1.345,favori,favori,0.24553204,0.75446796
391,1.893,1.962,challenger,challenger,0.58057487,0.41942513
392,2.17,1.741,challenger,favori,0.48434854,0.51565146
393,6.65,1.138,favori,favori,0.23508513,0.7649149
394,3.5,1.339,favori,favori,0.26415515,0.73584485
395,4.55,1.238,favori,favori,0.3623724,0.6376276
396,2.48,1.595,challenger,favori,0.3457167,0.6542833
397,2.36,1.649,challenger,favori,0.4544146,0.5455854
398,1.621,2.41,favori,favori,0.40796208,0.5920379
399,1.971,1.885,favori,favori,0.45971304,0.54028696
400,3.65,1.317,challenger,favori,0.1450395,0.8549605
401,2.9,1.465,challenger,favori,0.38976938,0.6102306
402,1.746,2.18,challenger,challenger,0.5371314,0.46286854
403,2.1,1.794,challenger,favori,0.45853585,0.54146415
404,2.17,1.7519999999999998,favori,favori,0.38847017,0.6115298
405,3.29,1.365,favori,favori,0.21728319,0.7827168
406,1.962,1.893,favori,favori,0.49738508,0.5026149
407,2.29,1.68,favori,favori,0.39125615,0.60874385
408,3.7,1.308,favori,favori,0.36146295,0.63853705
409,1.794,2.1,favori,favori,0.4581238,0.5418762
410,2.11,1.775,favori,favori,0.38465887,0.6153411
411,2.8,1.4880000000000002,challenger,favori,0.42897505,0.57102495
412,3.35,1.364,favori,favori,0.38759,0.61241
413,2.26,1.704,challenger,favori,0.43039387,0.5696061
414,2.45,1.6130000000000002,challenger,challenger,0.5379633,0.46203676
415,2.44,1.617,favori,favori,0.3657065,0.6342935
416,3.01,1.4240000000000002,favori,favori,0.42223328,0.5777667
417,3.65,1.3230000000000002,favori,favori,0.2817219,0.7182781
418,3.09,1.418,favori,favori,0.30408543,0.69591457
419,2.32,1.676,challenger,favori,0.43763798,0.562362
420,1.8,2.09,challenger,challenger,0.56264186,0.4373581
421,2.02,1.833,favori,favori,0.4195953,0.5804047
422,2.62,1.556,favori,favori,0.34620935,0.65379065
423,3.15,1.408,favori,favori,0.28921944,0.71078056
424,8.25,1.111,challenger,favori,0.14518493,0.85481507
425,2.85,1.476,challenger,favori,0.31859928,0.6814007
426,3.1,1.4169999999999998,favori,favori,0.31768233,0.6823177
427,1.952,1.901,challenger,favori,0.3927567,0.6072433
428,3.69,1.304,favori,favori,0.44069028,0.5593097
429,3.35,1.351,favori,favori,0.2507202,0.7492798
430,1.935,1.917,favori,favori,0.44576764,0.55423236
431,3.95,1.2819999999999998,challenger,favori,0.24321824,0.75678176
432,1.813,2.07,challenger,favori,0.4826256,0.5173744
433,2.34,1.6669999999999998,favori,challenger,0.55550826,0.44449174
434,2.89,1.463,challenger,challenger,0.50224435,0.49775565
435,3.3,1.37,favori,favori,0.44653267,0.55346733
436,2.61,1.538,favori,favori,0.31581563,0.6841844
437,2.03,1.84,challenger,favori,0.4146167,0.5853833
438,2.75,1.5,challenger,favori,0.27659553,0.72340447
439,2.89,1.446,favori,favori,0.14125049,0.8587495
440,3.5,1.345,challenger,favori,0.22201598,0.777984
441,1.725,2.2,challenger,favori,0.3448776,0.6551224
442,2.29,1.68,favori,favori,0.4090495,0.5909505
443,2.22,1.704,favori,favori,0.39107978,0.6089202
444,1.82,2.06,challenger,favori,0.48374593,0.51625407
445,3.65,1.3130000000000002,favori,favori,0.40200233,0.59799767
446,2.03,1.84,challenger,favori,0.46532458,0.5346754
447,2.37,1.645,favori,favori,0.42499048,0.5750095
448,2.14,1.769,challenger,favori,0.49090534,0.50909466
449,1.5590000000000002,2.59,favori,favori,0.4567123,0.5432877
450,6.82,1.12,favori,favori,0.09947753,0.9005225
451,2.4,1.633,challenger,favori,0.43645078,0.5635492
452,2.39,1.6369999999999998,favori,favori,0.4268213,0.5731787
453,3.28,1.366,favori,favori,0.34828317,0.6517168
454,3.16,1.4069999999999998,favori,favori,0.24396795,0.75603205
455,2.9,1.465,favori,favori,0.30554646,0.69445354
456,3.1,1.408,favori,favori,0.4175411,0.5824589
457,1.826,2.05,favori,favori,0.47225755,0.52774245
458,3.4,1.357,favori,favori,0.32884598,0.671154
459,3.9,1.294,favori,favori,0.31624728,0.6837527
460,2.97,1.4409999999999998,favori,favori,0.22812784,0.77187216
461,3.25,1.385,challenger,favori,0.40887088,0.5911291
462,2.47,1.599,challenger,favori,0.3302225,0.6697775
463,3.1,1.408,challenger,favori,0.24573147,0.7542685
464,2.07,1.813,challenger,favori,0.4672988,0.5327012
465,5.7,1.161,favori,favori,0.24066675,0.75933325
466,2.47,1.599,challenger,favori,0.44431567,0.5556843
467,3.0,1.4169999999999998,favori,favori,0.35412288,0.6458771
468,3.0,1.426,challenger,favori,0.36661994,0.63338006
469,2.7,1.526,favori,favori,0.40130162,0.5986984
470,3.0,1.435,favori,favori,0.28796822,0.7120318
471,5.0,1.2,favori,favori,0.11824083,0.88175917
472,2.04,1.833,favori,favori,0.4080801,0.5919199
473,3.5,1.339,favori,favori,0.37217265,0.62782735
474,3.55,1.3330000000000002,favori,favori,0.25161242,0.7483876
475,2.73,1.518,challenger,favori,0.3951645,0.6048355
476,2.32,1.676,challenger,favori,0.48607272,0.5139273
477,2.95,1.444,favori,favori,0.21226954,0.78773046
478,12.0,1.067,favori,favori,0.10301447,0.89698553
479,3.8,1.3030000000000002,favori,favori,0.36177695,0.63822305
480,1.606,2.47,favori,challenger,0.5166556,0.48334438
