,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
5201,3.29,1.402,favori,favori,0.17363489,0.8263651
5202,8.36,1.123,favori,favori,0.14809412,0.8519059
5203,3.61,1.356,favori,favori,0.39941347,0.60058653
5204,13.0,1.067,favori,favori,0.18635702,0.813643
5205,1.787,2.17,challenger,favori,0.30848062,0.6915194
5206,2.52,1.617,favori,favori,0.24083596,0.75916404
5207,2.09,1.84,challenger,favori,0.461051,0.538949
5208,4.48,1.258,favori,favori,0.25306934,0.74693066
5209,7.3,1.143,favori,favori,0.25783908,0.7421609
5210,4.51,1.262,favori,favori,0.427391,0.572609
5211,10.5,1.087,challenger,favori,0.18242651,0.8175735
5212,2.81,1.51,favori,challenger,0.513787,0.48621303
5213,2.65,1.571,favori,favori,0.35715652,0.6428435
5214,1.847,2.08,favori,challenger,0.5723517,0.42764834
5215,2.66,1.568,favori,favori,0.4534263,0.5465737
5216,4.64,1.248,challenger,favori,0.41252887,0.5874711
5217,3.26,1.4069999999999998,challenger,favori,0.2785594,0.7214406
5218,2.14,1.806,challenger,favori,0.43941444,0.56058556
5219,4.74,1.242,favori,favori,0.211119,0.788881
5220,4.95,1.23,challenger,favori,0.20896971,0.7910303
5221,2.49,1.629,favori,favori,0.41223192,0.5877681
5222,2.35,1.69,challenger,favori,0.46253806,0.53746194
5223,3.31,1.398,favori,favori,0.38392472,0.6160753
5224,5.65,1.194,favori,favori,0.32042253,0.67957747
5225,4.25,1.2819999999999998,favori,favori,0.25531244,0.74468756
5226,15.0,1.056,favori,favori,0.33656478,0.6634352
5227,1.735,2.26,challenger,challenger,0.6681954,0.33180457
5228,3.22,1.413,challenger,favori,0.27833033,0.7216697
5229,5.24,1.216,favori,favori,0.15819973,0.8418003
5230,1.952,1.952,favori,favori,0.35066682,0.6493332
5231,2.94,1.467,favori,favori,0.15508872,0.8449113
5232,2.25,1.741,favori,favori,0.35999614,0.64000386
5233,3.26,1.4069999999999998,favori,favori,0.3702653,0.6297347
5234,3.7,1.3330000000000002,challenger,favori,0.34112316,0.65887684
5235,2.25,1.741,favori,favori,0.41843432,0.5815657
5236,2.6,1.588,challenger,favori,0.27475852,0.7252415
5237,2.7,1.556,favori,favori,0.4352668,0.5647332
5238,4.69,1.244,favori,favori,0.2220372,0.7779628
5239,2.75,1.513,favori,favori,0.4230851,0.5769149
5240,4.7,1.244,favori,favori,0.1463061,0.8536939
5241,4.71,1.243,favori,favori,0.20838195,0.79161805
5242,2.09,1.84,challenger,favori,0.4360013,0.5639987
5243,4.41,1.27,favori,favori,0.22060573,0.77939427
5244,3.04,1.446,challenger,favori,0.41009313,0.5899069
5245,7.75,1.134,favori,favori,0.15215045,0.84784955
5246,3.54,1.365,favori,favori,0.2956115,0.7043885
5247,2.86,1.485,favori,favori,0.45844758,0.5415524
5248,2.9,1.4880000000000002,challenger,favori,0.4368729,0.5631271
5249,5.2,1.213,favori,favori,0.3330871,0.6669129
5250,3.63,1.3530000000000002,favori,favori,0.28296745,0.71703255
5251,1.971,1.935,challenger,challenger,0.5077688,0.4922312
5252,1.926,1.98,favori,challenger,0.54343474,0.45656526
5253,6.4,1.167,favori,favori,0.24606502,0.753935
5254,3.13,1.429,challenger,favori,0.28618866,0.71381134
5255,2.81,1.4980000000000002,challenger,favori,0.39682543,0.60317457
5256,3.85,1.317,favori,favori,0.16847295,0.83152705
5257,6.05,1.177,favori,favori,0.15155286,0.84844714
5258,10.0,1.091,favori,favori,0.10707939,0.8929206
5259,9.75,1.093,favori,favori,0.16331124,0.83668876
5260,5.21,1.217,favori,favori,0.20086074,0.79913926
5261,6.4,1.167,challenger,favori,0.18300271,0.8169973
5262,1.725,2.28,favori,favori,0.45631272,0.5436873
5263,1.952,1.952,challenger,challenger,0.5231408,0.4768592
5264,2.76,1.538,favori,favori,0.254871,0.745129
5265,1.962,1.943,favori,favori,0.49106318,0.5089368
5266,1.6130000000000002,2.53,challenger,challenger,0.6503613,0.34963867
5267,2.96,1.463,challenger,favori,0.41566825,0.58433175
5268,5.0,1.227,challenger,favori,0.26490402,0.735096
5269,4.25,1.2819999999999998,favori,favori,0.3860168,0.6139832
5270,2.86,1.485,favori,favori,0.36896652,0.6310335
5271,5.1,1.222,favori,favori,0.18495983,0.8150402
5272,2.1,1.833,challenger,favori,0.39325285,0.60674715
5273,2.67,1.565,challenger,challenger,0.5165905,0.48340955
5274,4.48,1.265,challenger,favori,0.2438153,0.7561847
5275,2.8,1.5,challenger,favori,0.42044622,0.5795538
5276,3.15,1.426,challenger,favori,0.32022446,0.67977554
5277,2.86,1.485,favori,favori,0.35235876,0.64764124
5278,2.64,1.575,favori,challenger,0.53735447,0.46264556
5279,1.962,1.943,challenger,favori,0.49358207,0.50641793
5280,1.662,2.41,challenger,challenger,0.52048284,0.47951716
5281,1.6130000000000002,2.53,challenger,challenger,0.681657,0.31834298
5282,3.45,1.3769999999999998,challenger,favori,0.31441838,0.6855816
5283,2.95,1.465,favori,favori,0.27601832,0.7239817
5284,1.633,2.48,challenger,challenger,0.6260537,0.37394634
5285,4.15,1.29,favori,favori,0.36781406,0.63218594
5286,1.6369999999999998,2.47,challenger,favori,0.38568985,0.61431015
5287,2.09,1.84,challenger,favori,0.44651693,0.55348307
5288,3.46,1.376,challenger,favori,0.27597398,0.724026
5289,1.457,2.99,challenger,favori,0.49213278,0.5078672
5290,2.48,1.633,favori,favori,0.33112216,0.66887784
5291,3.24,1.41,favori,favori,0.3025785,0.6974215
5292,2.63,1.578,favori,favori,0.4134345,0.5865655
5293,4.37,1.272,favori,favori,0.25529033,0.7447097
5294,1.69,2.35,challenger,challenger,0.63908243,0.3609176
5295,5.55,1.198,favori,favori,0.27619094,0.72380906
5296,1.676,2.38,favori,challenger,0.5581676,0.44183245
5297,6.88,1.154,favori,favori,0.11465645,0.88534355
5298,2.26,1.735,challenger,favori,0.34061694,0.65938306
5299,2.47,1.6369999999999998,challenger,favori,0.35960132,0.6403987
5300,2.28,1.725,challenger,favori,0.4456048,0.5543952
5301,3.01,1.452,favori,favori,0.23189461,0.7681054
5302,7.55,1.138,favori,favori,0.17409474,0.82590526
5303,4.0,1.3030000000000002,challenger,favori,0.24912256,0.75087744
5304,4.35,1.274,favori,favori,0.30430847,0.6956915
5305,3.54,1.365,favori,favori,0.345829,0.654171
5306,2.76,1.538,favori,favori,0.35931766,0.64068234
5307,2.4,1.6669999999999998,favori,favori,0.35961396,0.64038604
5308,5.25,1.215,favori,favori,0.24718267,0.75281733
5309,3.14,1.4269999999999998,challenger,favori,0.25836045,0.74163955
5310,5.64,1.195,challenger,favori,0.15200603,0.84799397
5311,11.24,1.078,favori,favori,0.07438266,0.92561734
5312,4.28,1.279,favori,favori,0.2895242,0.7104758
5313,2.05,1.87,favori,challenger,0.51583785,0.48416215
5314,1.704,2.32,challenger,favori,0.49121898,0.508781
5315,2.68,1.5619999999999998,favori,favori,0.3195969,0.6804031
5316,2.91,1.474,favori,favori,0.38852936,0.61147064
5317,2.42,1.658,challenger,favori,0.43096334,0.56903666
5318,2.76,1.538,favori,favori,0.35891777,0.6410822
5319,2.51,1.621,favori,favori,0.2676198,0.7323802
5320,2.18,1.781,challenger,favori,0.34740722,0.6525928
5321,2.11,1.826,challenger,favori,0.41835362,0.5816464
5322,3.36,1.391,favori,favori,0.26169837,0.73830163
5323,3.56,1.362,favori,favori,0.32112557,0.67887443
5324,3.12,1.431,challenger,favori,0.2779746,0.7220254
5325,4.1,1.294,challenger,favori,0.2657143,0.7342857
5326,4.9,1.233,favori,favori,0.14414525,0.85585475
5327,2.94,1.467,favori,favori,0.29711407,0.7028859
5328,4.25,1.2819999999999998,favori,favori,0.177275,0.822725
5329,5.35,1.211,favori,favori,0.2863093,0.7136907
5330,3.31,1.398,favori,favori,0.263281,0.736719
5331,2.93,1.469,favori,favori,0.3411079,0.6588921
5332,1.781,2.18,favori,favori,0.47728688,0.5227131
5333,2.41,1.662,favori,favori,0.4085753,0.5914247
5334,2.75,1.541,favori,favori,0.1706829,0.8293171
5335,1.725,2.28,challenger,favori,0.4207008,0.5792992
5336,3.7,1.3330000000000002,challenger,favori,0.2290805,0.7709195
5337,2.4,1.6669999999999998,challenger,favori,0.39015687,0.60984313
5338,4.45,1.267,favori,favori,0.17821372,0.8217863
5339,1.481,2.88,challenger,challenger,0.6156736,0.3843264
5340,5.97,1.18,challenger,favori,0.13879842,0.8612016
5341,2.36,1.685,favori,challenger,0.54697406,0.4530259
5342,2.05,1.87,favori,favori,0.39670938,0.6032906
5343,3.75,1.328,favori,favori,0.25843412,0.7415659
5344,2.69,1.5590000000000002,favori,favori,0.3360861,0.6639139
5345,3.56,1.362,challenger,favori,0.29853565,0.70146435
5346,2.65,1.571,favori,favori,0.44594365,0.55405635
5347,1.485,2.86,favori,favori,0.42074764,0.57925236
5348,2.5,1.625,favori,challenger,0.5699749,0.4300251
5349,1.625,2.5,challenger,challenger,0.5428407,0.4571593
5350,3.75,1.328,favori,favori,0.2762742,0.7237258
5351,2.5,1.625,favori,favori,0.46162474,0.53837526
5352,4.06,1.298,challenger,favori,0.3826962,0.6173038
5353,1.775,2.19,favori,favori,0.42832792,0.5716721
5354,1.606,2.55,challenger,challenger,0.61873627,0.3812637
5355,2.8,1.5,challenger,favori,0.30859458,0.6914054
5356,6.16,1.177,favori,favori,0.1403048,0.8596952
5357,6.25,1.1740000000000002,favori,favori,0.27809155,0.72190845
5358,3.54,1.365,challenger,favori,0.31139612,0.6886039
5359,3.15,1.426,challenger,favori,0.40763974,0.59236026
5360,1.82,2.12,challenger,challenger,0.5335777,0.46642235
5361,1.855,2.07,challenger,favori,0.37499148,0.6250085
5362,1.952,1.952,challenger,favori,0.44288617,0.5571138
5363,3.66,1.35,favori,favori,0.3657704,0.6342296
5364,23.5,1.033,favori,favori,0.031050563,0.96894944
5365,1.4880000000000002,2.85,challenger,challenger,0.52814627,0.47185373
5366,2.51,1.621,favori,favori,0.3794762,0.6205238
5367,4.79,1.239,favori,favori,0.11327952,0.8867205
5368,2.04,1.877,favori,favori,0.35139364,0.64860636
5369,4.31,1.277,challenger,favori,0.3984124,0.6015876
5370,4.71,1.243,challenger,favori,0.23593146,0.76406854
5371,1.546,2.73,challenger,challenger,0.54765826,0.45234174
5372,3.28,1.403,favori,favori,0.31914514,0.68085486
5373,2.45,1.645,challenger,favori,0.49484956,0.50515044
5374,2.4,1.6669999999999998,favori,favori,0.37618572,0.6238143
5375,2.78,1.5319999999999998,favori,challenger,0.5577729,0.44222713
5376,2.38,1.676,challenger,favori,0.29714668,0.7028533
5377,5.79,1.189,favori,favori,0.1438343,0.8561657
5378,3.2,1.4169999999999998,favori,favori,0.3541057,0.6458943
5379,86.0,1.008,favori,favori,0.02564162,0.9743584
5380,2.16,1.794,challenger,favori,0.39101738,0.6089826
5381,7.05,1.15,challenger,favori,0.14898872,0.8510113
5382,3.72,1.331,challenger,favori,0.28651428,0.7134857
5383,1.855,2.07,challenger,favori,0.4571734,0.5428266
5384,1.855,2.07,favori,challenger,0.54896736,0.45103267
5385,3.45,1.3769999999999998,challenger,favori,0.37448835,0.62551165
5386,1.69,2.35,favori,challenger,0.57959175,0.42040828
5387,5.5,1.2,favori,favori,0.20202309,0.7979769
5388,2.25,1.741,challenger,favori,0.34404266,0.65595734
5389,2.89,1.4780000000000002,favori,favori,0.29867697,0.70132303
5390,14.15,1.0659999999999998,challenger,favori,0.29315805,0.70684195
5391,3.0,1.455,favori,favori,0.15358812,0.8464119
5392,5.23,1.211,favori,favori,0.1052081,0.8947919
5393,2.06,1.862,challenger,challenger,0.5174328,0.48256722
5394,2.21,1.763,favori,favori,0.4475847,0.5524153
5395,3.0,1.455,favori,favori,0.36314565,0.63685435
5396,3.04,1.446,favori,favori,0.19927531,0.8007247
5397,1.5,2.8,favori,challenger,0.53630817,0.46369183
5398,1.909,2.0,challenger,favori,0.49753237,0.50246763
5399,17.0,1.045,favori,favori,0.03128636,0.96871364
5400,4.09,1.295,favori,favori,0.12568104,0.87431896
5401,2.36,1.685,challenger,favori,0.47343326,0.52656674
5402,1.725,2.28,challenger,favori,0.4722113,0.5277887
5403,7.94,1.131,favori,favori,0.18073666,0.81926334
5404,3.15,1.426,favori,favori,0.31077534,0.68922466
5405,4.53,1.261,challenger,favori,0.15642667,0.84357333
5406,6.84,1.155,favori,favori,0.08965808,0.9103419
5407,6.71,1.158,favori,favori,0.107714295,0.8922857
5408,2.93,1.469,favori,favori,0.3190791,0.6809209
5409,1.602,2.56,favori,challenger,0.6304601,0.36953992
5410,2.8,1.5,favori,favori,0.29549825,0.70450175
5411,2.53,1.6130000000000002,challenger,favori,0.4138916,0.5861084
5412,1.99,1.917,challenger,favori,0.4499644,0.5500356
5413,16.0,1.05,favori,favori,0.05576247,0.94423753
5414,4.55,1.26,favori,favori,0.21150517,0.7884948
5415,4.04,1.2990000000000002,favori,favori,0.1534797,0.8465203
5416,4.7,1.244,favori,favori,0.23089486,0.76910514
5417,3.65,1.351,challenger,challenger,0.5177079,0.48229212
5418,6.6,1.161,favori,favori,0.21736181,0.7826382
5419,2.71,1.5519999999999998,challenger,favori,0.33446568,0.6655343
5420,2.14,1.806,favori,favori,0.35737544,0.64262456
5421,2.21,1.763,challenger,favori,0.42502284,0.57497716
5422,2.79,1.515,favori,favori,0.34870702,0.651293
5423,2.31,1.709,challenger,favori,0.42993146,0.57006854
5424,5.51,1.2,favori,favori,0.304361,0.695639
5425,2.98,1.459,favori,favori,0.3882097,0.6117903
5426,4.71,1.243,favori,favori,0.15425551,0.8457445
5427,2.61,1.585,challenger,challenger,0.5746168,0.4253832
5428,7.25,1.146,favori,favori,0.2783451,0.7216549
5429,2.01,1.901,challenger,favori,0.4884457,0.5115543
5430,2.68,1.5619999999999998,favori,favori,0.37780774,0.62219226
5431,2.08,1.847,challenger,favori,0.4474398,0.5525602
5432,1.699,2.33,challenger,challenger,0.5425203,0.45747972
5433,1.877,2.04,challenger,favori,0.37571084,0.62428916
5434,2.55,1.606,favori,favori,0.16580856,0.83419144
5435,3.65,1.351,favori,favori,0.17599428,0.8240057
5436,9.25,1.098,favori,favori,0.12971365,0.87028635
5437,2.85,1.5,challenger,favori,0.38839072,0.6116093
5438,3.83,1.319,favori,favori,0.4817341,0.5182659
5439,2.75,1.541,favori,favori,0.40935862,0.5906414
5440,1.763,2.21,favori,favori,0.4122671,0.5877329
5441,1.7519999999999998,2.23,challenger,favori,0.39727014,0.60272986
5442,1.806,2.14,favori,favori,0.45233333,0.54766667
5443,3.17,1.422,challenger,favori,0.29929227,0.70070773
5444,2.09,1.84,challenger,favori,0.38094842,0.6190516
5445,2.64,1.575,challenger,favori,0.39521533,0.60478467
5446,2.47,1.6369999999999998,challenger,favori,0.41341525,0.58658475
5447,1.8,2.15,favori,favori,0.47966504,0.52033496
5448,3.42,1.382,favori,favori,0.24959886,0.75040114
5449,2.3,1.714,challenger,favori,0.42253888,0.5774611
5450,4.53,1.261,favori,favori,0.15051925,0.84948075
5451,4.15,1.29,favori,favori,0.3528906,0.6471094
5452,14.79,1.058,favori,favori,0.07556981,0.9244302
5453,2.57,1.599,challenger,favori,0.36575943,0.63424057
5454,2.39,1.671,favori,favori,0.37267715,0.62732285
5455,3.23,1.412,favori,favori,0.36687362,0.6331264
5456,2.54,1.61,favori,favori,0.4241261,0.5758739
5457,3.88,1.314,favori,favori,0.26925868,0.7307413
5458,1.658,2.42,challenger,favori,0.4546011,0.5453989
5459,2.34,1.694,favori,favori,0.47363406,0.52636594
5460,1.568,2.66,challenger,challenger,0.56427306,0.43572694
5461,1.556,2.7,challenger,favori,0.34941924,0.65058076
5462,2.01,1.901,challenger,challenger,0.55668545,0.44331458
5463,1.862,2.06,challenger,favori,0.48632342,0.5136766
5464,3.09,1.4369999999999998,favori,favori,0.38328952,0.6167105
5465,5.04,1.225,favori,favori,0.19093615,0.80906385
5466,2.67,1.565,favori,favori,0.31176758,0.6882324
5467,3.77,1.337,favori,favori,0.33653587,0.6634641
5468,1.885,2.03,favori,challenger,0.58510894,0.41489106
5469,1.741,2.25,favori,favori,0.41515398,0.584846
5470,4.03,1.3,favori,favori,0.24675292,0.7532471
5471,2.43,1.654,challenger,favori,0.35818863,0.6418114
5472,2.89,1.4780000000000002,favori,favori,0.22624189,0.7737581
5473,2.81,1.524,favori,favori,0.32896495,0.67103505
5474,1.746,2.24,favori,challenger,0.5748311,0.4251689
5475,5.45,1.206,favori,favori,0.104237795,0.8957622
5476,2.81,1.51,favori,favori,0.32418823,0.67581177
5477,2.33,1.699,favori,favori,0.4229735,0.5770265
5478,2.53,1.6130000000000002,favori,favori,0.40059686,0.59940314
5479,2.37,1.68,favori,favori,0.26930535,0.73069465
5480,1.704,2.32,challenger,challenger,0.62554395,0.37445602
5481,15.0,1.056,favori,favori,0.04300624,0.95699376
5482,1.781,2.18,challenger,favori,0.44999874,0.55000126
5483,3.58,1.36,favori,favori,0.36057246,0.63942754
5484,2.3,1.714,challenger,challenger,0.540383,0.45961702
5485,2.23,1.7519999999999998,favori,challenger,0.5095426,0.49045742
5486,2.39,1.671,challenger,favori,0.30948,0.69052
5487,1.444,3.05,challenger,challenger,0.5439023,0.45609775
5488,2.17,1.787,challenger,favori,0.4799518,0.5200482
5489,1.714,2.3,challenger,challenger,0.5456847,0.45431527
5490,1.575,2.64,challenger,challenger,0.55672026,0.44327977
5491,3.97,1.306,favori,favori,0.22138691,0.7786131
5492,3.96,1.307,favori,favori,0.22136927,0.77863073
5493,2.4,1.6669999999999998,favori,favori,0.33369416,0.66630584
5494,4.46,1.266,challenger,favori,0.28777003,0.71222997
5495,4.02,1.301,challenger,favori,0.2915902,0.7084098
5496,8.75,1.111,favori,favori,0.058342516,0.9416575
5497,1.893,2.02,challenger,challenger,0.5722667,0.42773327
5498,2.27,1.73,favori,favori,0.4479798,0.5520202
5499,17.25,1.0490000000000002,favori,favori,0.05295384,0.94704616
5500,4.9,1.233,favori,favori,0.23324108,0.7667589
5501,2.51,1.621,favori,favori,0.4602657,0.5397343
5502,6.54,1.163,favori,favori,0.041992366,0.95800763
5503,2.95,1.465,favori,favori,0.3324368,0.6675632
5504,4.39,1.271,favori,favori,0.16445673,0.8355433
5505,1.524,2.78,favori,challenger,0.6134845,0.3865155
5506,5.25,1.215,favori,favori,0.16586441,0.8341356
5507,3.6,1.357,favori,favori,0.36670703,0.633293
5508,2.14,1.806,challenger,favori,0.42749172,0.5725083
5509,3.46,1.376,favori,favori,0.15163487,0.8483651
5510,14.25,1.061,favori,favori,0.06414449,0.9358555
5511,3.08,1.439,challenger,favori,0.19098157,0.80901843
5512,4.88,1.234,favori,favori,0.072045565,0.92795444
5513,2.78,1.524,favori,favori,0.43390703,0.56609297
5514,3.98,1.305,favori,favori,0.30198622,0.6980138
5515,1.794,2.16,challenger,challenger,0.6064398,0.3935602
5516,1.61,2.54,challenger,favori,0.46763223,0.53236777
5517,3.72,1.331,favori,favori,0.2871169,0.7128831
5518,1.833,2.1,challenger,favori,0.43112987,0.5688701
5519,2.22,1.758,challenger,challenger,0.5203879,0.47961214
5520,2.5,1.625,challenger,favori,0.47998774,0.52001226
5521,2.59,1.592,favori,favori,0.29734826,0.70265174
5522,3.04,1.446,challenger,favori,0.44649035,0.55350965
5523,3.38,1.388,favori,favori,0.40951502,0.590485
5524,5.06,1.224,favori,favori,0.2620681,0.7379319
5525,2.48,1.633,challenger,favori,0.4210074,0.5789926
5526,1.758,2.22,favori,challenger,0.5502514,0.44974858
5527,3.8,1.3230000000000002,challenger,favori,0.39796555,0.60203445
5528,2.0,1.909,favori,favori,0.4141879,0.5858121
5529,1.649,2.44,favori,favori,0.4839853,0.5160147
5530,4.09,1.295,favori,favori,0.21838063,0.78161937
5531,2.15,1.8,favori,favori,0.39003503,0.60996497
5532,1.538,2.76,favori,favori,0.43620485,0.56379515
5533,6.82,1.156,challenger,favori,0.13932472,0.8606753
5534,6.2,1.175,favori,favori,0.1855638,0.8144362
5535,3.05,1.444,favori,favori,0.14708722,0.8529128
5536,9.5,1.095,favori,favori,0.14708859,0.8529114
5537,2.45,1.645,challenger,favori,0.36208105,0.63791895
5538,1.8,2.15,challenger,favori,0.43799204,0.56200796
5539,1.926,1.98,challenger,challenger,0.5278107,0.47218934
5540,2.45,1.645,challenger,favori,0.48224866,0.51775134
5541,5.2,1.217,challenger,favori,0.28452462,0.7154754
5542,1.735,2.26,favori,favori,0.40781146,0.59218854
5543,2.27,1.73,favori,challenger,0.55961484,0.44038516
5544,3.41,1.383,favori,favori,0.2998615,0.7001385
5545,1.426,3.15,favori,challenger,0.5719702,0.42802978
5546,3.25,1.408,challenger,favori,0.3585419,0.6414581
5547,2.71,1.5519999999999998,favori,favori,0.41086835,0.58913165
5548,11.5,1.08,favori,favori,0.07839221,0.9216078
5549,1.633,2.48,favori,favori,0.4250993,0.5749007
5550,2.1,1.833,challenger,favori,0.45451003,0.54548997
5551,2.36,1.685,favori,favori,0.38795018,0.6120498
5552,3.72,1.331,favori,favori,0.22410041,0.7758996
5553,2.44,1.649,favori,challenger,0.5690799,0.4309201
5554,21.5,1.039,favori,favori,0.06058246,0.93941754
5555,3.8,1.3230000000000002,challenger,favori,0.26694894,0.73305106
5556,4.35,1.274,favori,favori,0.19197744,0.80802256
5557,3.27,1.405,challenger,favori,0.3727693,0.6272307
5558,1.746,2.24,challenger,favori,0.4516377,0.5483623
5559,3.54,1.365,favori,favori,0.32047945,0.67952055
5560,5.91,1.185,favori,favori,0.2425043,0.7574957
5561,2.38,1.676,challenger,favori,0.41852146,0.58147854
5562,2.97,1.461,favori,favori,0.3916886,0.6083114
5563,3.96,1.307,favori,favori,0.30674404,0.69325596
5564,2.52,1.617,favori,favori,0.43819255,0.56180745
5565,2.13,1.813,favori,favori,0.36899883,0.6310012
5566,1.855,2.07,favori,favori,0.40558332,0.5944167
5567,6.54,1.163,favori,favori,0.22305095,0.77694905
5568,2.31,1.709,favori,favori,0.29602975,0.70397025
5569,1.806,2.14,favori,challenger,0.50387126,0.49612874
5570,3.9,1.3130000000000002,favori,favori,0.26341856,0.73658144
5571,2.81,1.51,favori,favori,0.29765123,0.70234877
5572,4.06,1.298,favori,favori,0.25619495,0.74380505
5573,1.541,2.75,favori,challenger,0.5681232,0.43187675
5574,4.14,1.291,challenger,favori,0.25964314,0.74035686
5575,3.6,1.357,favori,favori,0.28975862,0.7102414
5576,2.5,1.625,challenger,favori,0.39502084,0.60497916
5577,9.98,1.091,favori,favori,0.18371314,0.81628686
5578,2.05,1.87,challenger,favori,0.42924398,0.570756
5579,2.69,1.5590000000000002,challenger,favori,0.3163728,0.6836272
5580,1.645,2.45,challenger,challenger,0.52117676,0.47882324
5581,2.74,1.543,favori,challenger,0.5150376,0.4849624
5582,6.2,1.175,favori,favori,0.15214497,0.84785503
5583,2.45,1.645,challenger,favori,0.45746213,0.54253787
5584,9.0,1.1,favori,favori,0.15228868,0.8477113
5585,8.0,1.128,favori,favori,0.12201065,0.87798935
5586,1.435,3.1,favori,challenger,0.5744237,0.42557633
5587,17.0,1.048,favori,favori,0.04457277,0.9554272
5588,2.48,1.633,challenger,favori,0.33685845,0.66314155
5589,3.3,1.4,favori,favori,0.31625772,0.6837423
5590,4.85,1.235,favori,favori,0.25752467,0.74247533
5591,4.95,1.225,favori,favori,0.24352801,0.756472
5592,3.29,1.402,challenger,favori,0.29866654,0.70133346
5593,3.22,1.413,favori,favori,0.35056955,0.64943045
5594,8.46,1.121,favori,favori,0.12756658,0.8724334
5595,2.38,1.676,challenger,challenger,0.5927066,0.40729338
5596,21.0,1.04,favori,favori,0.050436854,0.94956315
5597,8.0,1.13,favori,favori,0.10897958,0.8910204
5598,1.813,2.13,challenger,favori,0.4468938,0.5531062
5599,9.0,1.1,favori,favori,0.21273887,0.7872611
5600,2.06,1.862,challenger,favori,0.41934335,0.58065665
5601,2.33,1.699,favori,favori,0.45858836,0.54141164
5602,4.81,1.238,favori,favori,0.24807888,0.7519211
5603,2.51,1.621,favori,challenger,0.54017025,0.45982975
5604,2.04,1.877,challenger,favori,0.43658674,0.56341326
5605,1.581,2.62,challenger,challenger,0.6535554,0.34644464
5606,1.833,2.1,favori,favori,0.39203894,0.60796106
5607,1.813,2.13,challenger,favori,0.37100995,0.62899005
5608,1.909,2.0,challenger,favori,0.47216058,0.5278394
5609,2.22,1.758,challenger,challenger,0.60757005,0.39242998
5610,2.4,1.6669999999999998,challenger,challenger,0.55118644,0.4488136
5611,3.12,1.431,challenger,favori,0.49573082,0.5042692
5612,1.3969999999999998,3.32,challenger,challenger,0.5289489,0.4710511
5613,1.595,2.58,favori,favori,0.48412693,0.5158731
5614,2.58,1.595,favori,favori,0.3456347,0.6543653
5615,7.68,1.136,favori,favori,0.25895405,0.74104595
5616,1.962,1.943,challenger,favori,0.45876682,0.5412332
5617,2.57,1.599,favori,favori,0.4264922,0.5735078
5618,2.92,1.472,challenger,favori,0.34932297,0.650677
5619,1.602,2.56,challenger,favori,0.45774943,0.5422506
5620,3.49,1.372,favori,favori,0.35824138,0.6417586
5621,3.53,1.366,challenger,favori,0.35137653,0.64862347
5622,1.524,2.78,challenger,favori,0.47240484,0.52759516
5623,5.76,1.19,favori,favori,0.13342196,0.86657804
5624,2.31,1.709,favori,favori,0.3127194,0.6872806
5625,3.31,1.398,favori,favori,0.34362072,0.6563793
5626,8.08,1.127,favori,favori,0.15425217,0.8457478
5627,7.16,1.148,favori,favori,0.13056052,0.8694395
5628,4.87,1.234,favori,favori,0.21344203,0.786558
5629,1.2819999999999998,4.25,challenger,challenger,0.5380739,0.46192613
5630,3.15,1.426,favori,favori,0.22055352,0.7794465
5631,2.89,1.4780000000000002,favori,favori,0.36912692,0.6308731
5632,5.2,1.217,favori,favori,0.1652742,0.8347258
5633,2.39,1.671,favori,favori,0.35277402,0.647226
5634,2.73,1.546,favori,favori,0.3547039,0.6452961
5635,1.775,2.19,challenger,challenger,0.565414,0.434586
5636,2.72,1.5490000000000002,challenger,favori,0.45229197,0.54770803
5637,2.94,1.467,challenger,challenger,0.51771617,0.48228386
5638,2.09,1.84,favori,favori,0.44652444,0.55347556
5639,2.44,1.649,challenger,favori,0.41991746,0.58008254
5640,1.606,2.55,favori,favori,0.38235688,0.6176431
5641,2.83,1.493,favori,favori,0.37618673,0.6238133
5642,2.14,1.806,favori,favori,0.42316872,0.5768313
5643,3.64,1.352,challenger,favori,0.24113071,0.7588693
5644,1.725,2.28,challenger,favori,0.41439962,0.5856004
5645,1.794,2.16,challenger,challenger,0.52074546,0.47925454
5646,3.68,1.336,challenger,favori,0.48297727,0.5170227
5647,2.88,1.481,favori,favori,0.44359928,0.5564007
5648,2.45,1.65,challenger,challenger,0.5650635,0.4349365
5649,3.18,1.42,challenger,challenger,0.5128107,0.48718932
5650,3.59,1.358,favori,favori,0.2685324,0.7314676
5651,2.42,1.658,favori,favori,0.4124909,0.5875091
5652,6.8,1.156,favori,favori,0.38076723,0.6192328
5653,3.27,1.405,favori,favori,0.40056127,0.5994387
5654,3.17,1.422,favori,favori,0.4143114,0.5856886
5655,1.4069999999999998,3.26,challenger,challenger,0.5374775,0.4625225
5656,3.6,1.357,challenger,favori,0.41720515,0.58279485
5657,2.43,1.654,favori,favori,0.3487556,0.6512444
5658,4.68,1.245,favori,favori,0.1892764,0.8107236
5659,3.86,1.3159999999999998,favori,favori,0.25129163,0.74870837
5660,3.07,1.4409999999999998,challenger,favori,0.40647268,0.5935273
5661,1.364,3.55,challenger,challenger,0.50236976,0.49763027
5662,1.699,2.33,challenger,challenger,0.594085,0.40591505
5663,2.16,1.794,favori,favori,0.39712757,0.60287243
5664,15.25,1.055,favori,favori,0.0429042,0.9570958
