,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
5376,2.38,1.676,challenger,favori,0.2810775,0.7189225
5377,5.79,1.189,favori,favori,0.13588089,0.8641191
5378,3.2,1.4169999999999998,favori,favori,0.33560127,0.6643987
5379,86.0,1.008,favori,favori,0.02519697,0.97480303
5380,2.16,1.794,challenger,favori,0.38363856,0.61636144
5381,7.05,1.15,challenger,favori,0.1440382,0.8559618
5382,3.72,1.331,challenger,favori,0.29481637,0.7051836
5383,1.855,2.07,challenger,favori,0.4641971,0.5358029
5384,1.855,2.07,favori,challenger,0.5729864,0.42701358
5385,3.45,1.3769999999999998,challenger,favori,0.39978045,0.60021955
5386,1.69,2.35,favori,challenger,0.57366383,0.4263362
5387,5.5,1.2,favori,favori,0.19592941,0.8040706
5388,2.25,1.741,challenger,favori,0.33347172,0.6665283
5389,2.89,1.4780000000000002,favori,favori,0.30894625,0.69105375
5390,14.15,1.0659999999999998,challenger,favori,0.257717,0.742283
5391,3.0,1.455,favori,favori,0.18911946,0.81088054
5392,5.23,1.211,favori,favori,0.12257129,0.8774287
5393,2.06,1.862,challenger,challenger,0.558391,0.44160905
5394,2.21,1.763,favori,favori,0.4809407,0.5190593
5395,3.0,1.455,favori,favori,0.36376357,0.6362364
5396,3.04,1.446,favori,favori,0.24356556,0.75643444
5397,1.5,2.8,favori,challenger,0.53959596,0.46040407
5398,1.909,2.0,challenger,favori,0.49453825,0.50546175
5399,17.0,1.045,favori,favori,0.03819239,0.9618076
5400,4.09,1.295,favori,favori,0.13069457,0.86930543
5401,2.36,1.685,challenger,favori,0.4786635,0.5213365
5402,1.725,2.28,challenger,favori,0.42774194,0.57225806
5403,7.94,1.131,favori,favori,0.17525488,0.8247451
5404,3.15,1.426,favori,favori,0.2861104,0.7138896
5405,4.53,1.261,challenger,favori,0.14616793,0.85383207
5406,6.84,1.155,favori,favori,0.08629012,0.9137099
5407,6.71,1.158,favori,favori,0.118798316,0.8812017
5408,2.93,1.469,favori,favori,0.3343565,0.6656435
5409,1.602,2.56,favori,challenger,0.5916889,0.4083111
5410,2.8,1.5,favori,favori,0.29721367,0.7027863
5411,2.53,1.6130000000000002,challenger,favori,0.414262,0.585738
5412,1.99,1.917,challenger,favori,0.46840328,0.5315967
5413,16.0,1.05,favori,favori,0.06137973,0.93862027
5414,4.55,1.26,favori,favori,0.19007218,0.8099278
5415,4.04,1.2990000000000002,favori,favori,0.17140669,0.8285933
5416,4.7,1.244,favori,favori,0.23490357,0.7650964
5417,3.65,1.351,challenger,challenger,0.5304427,0.4695573
5418,6.6,1.161,favori,favori,0.20817018,0.7918298
5419,2.71,1.5519999999999998,challenger,favori,0.30268693,0.6973131
5420,2.14,1.806,favori,favori,0.3478862,0.6521138
5421,2.21,1.763,challenger,favori,0.41990274,0.58009726
5422,2.79,1.515,favori,favori,0.3599233,0.6400767
5423,2.31,1.709,challenger,favori,0.45447975,0.54552025
5424,5.51,1.2,favori,favori,0.28651434,0.71348566
5425,2.98,1.459,favori,favori,0.3797384,0.6202616
5426,4.71,1.243,favori,favori,0.17931867,0.82068133
5427,2.61,1.585,challenger,challenger,0.62470615,0.37529388
5428,7.25,1.146,favori,favori,0.26671737,0.7332826
5429,2.01,1.901,challenger,favori,0.48419464,0.51580536
5430,2.68,1.5619999999999998,favori,favori,0.3948835,0.6051165
5431,2.08,1.847,challenger,favori,0.45395547,0.5460445
5432,1.699,2.33,challenger,challenger,0.539014,0.460986
5433,1.877,2.04,challenger,favori,0.39214933,0.6078507
5434,2.55,1.606,favori,favori,0.20894378,0.7910562
5435,3.65,1.351,favori,favori,0.1851772,0.8148228
5436,9.25,1.098,favori,favori,0.11268985,0.88731015
5437,2.85,1.5,challenger,favori,0.39669037,0.60330963
5438,3.83,1.319,favori,favori,0.4508915,0.5491085
5439,2.75,1.541,favori,favori,0.41003883,0.5899612
5440,1.763,2.21,favori,favori,0.40736967,0.5926303
5441,1.7519999999999998,2.23,challenger,favori,0.4092912,0.5907088
5442,1.806,2.14,favori,favori,0.45520544,0.54479456
5443,3.17,1.422,challenger,favori,0.28889036,0.71110964
5444,2.09,1.84,challenger,favori,0.37464446,0.62535554
5445,2.64,1.575,challenger,favori,0.39188337,0.6081166
5446,2.47,1.6369999999999998,challenger,favori,0.44099498,0.559005
5447,1.8,2.15,favori,favori,0.47327745,0.52672255
5448,3.42,1.382,favori,favori,0.23078895,0.76921105
5449,2.3,1.714,challenger,favori,0.4072314,0.5927686
5450,4.53,1.261,favori,favori,0.12524009,0.8747599
5451,4.15,1.29,favori,favori,0.3602327,0.6397673
5452,14.79,1.058,favori,favori,0.0591169,0.9408831
5453,2.57,1.599,challenger,favori,0.35488188,0.6451181
5454,2.39,1.671,favori,favori,0.36997098,0.630029
5455,3.23,1.412,favori,favori,0.35298246,0.64701754
5456,2.54,1.61,favori,favori,0.41821516,0.58178484
5457,3.88,1.314,favori,favori,0.26320308,0.7367969
5458,1.658,2.42,challenger,favori,0.48541945,0.51458055
5459,2.34,1.694,favori,favori,0.46535283,0.53464717
5460,1.568,2.66,challenger,challenger,0.560904,0.439096
5461,1.556,2.7,challenger,favori,0.30590117,0.69409883
5462,2.01,1.901,challenger,challenger,0.5472337,0.45276627
5463,1.862,2.06,challenger,favori,0.45237958,0.5476204
5464,3.09,1.4369999999999998,favori,favori,0.3950559,0.6049441
5465,5.04,1.225,favori,favori,0.17380136,0.82619864
5466,2.67,1.565,favori,favori,0.3025514,0.6974486
5467,3.77,1.337,favori,favori,0.31958783,0.6804122
5468,1.885,2.03,favori,challenger,0.55391675,0.44608325
5469,1.741,2.25,favori,favori,0.4506786,0.5493214
5470,4.03,1.3,favori,favori,0.21284568,0.7871543
5471,2.43,1.654,challenger,favori,0.34587508,0.6541249
5472,2.89,1.4780000000000002,favori,favori,0.21814162,0.7818584
5473,2.81,1.524,favori,favori,0.29586798,0.704132
5474,1.746,2.24,favori,challenger,0.55122614,0.4487739
5475,5.45,1.206,favori,favori,0.08925432,0.9107457
5476,2.81,1.51,favori,favori,0.31390148,0.6860985
5477,2.33,1.699,favori,favori,0.4062267,0.5937733
5478,2.53,1.6130000000000002,favori,favori,0.40505362,0.5949464
5479,2.37,1.68,favori,favori,0.24358445,0.75641555
5480,1.704,2.32,challenger,challenger,0.6039461,0.39605388
5481,15.0,1.056,favori,favori,0.05055958,0.9494404
5482,1.781,2.18,challenger,favori,0.4084996,0.5915004
5483,3.58,1.36,favori,favori,0.31847876,0.68152124
5484,2.3,1.714,challenger,challenger,0.5365578,0.4634422
5485,2.23,1.7519999999999998,favori,challenger,0.5192423,0.48075768
5486,2.39,1.671,challenger,favori,0.28406948,0.7159305
5487,1.444,3.05,challenger,challenger,0.520331,0.47966895
5488,2.17,1.787,challenger,favori,0.49127048,0.5087295
5489,1.714,2.3,challenger,challenger,0.5134437,0.4865563
5490,1.575,2.64,challenger,challenger,0.58688843,0.4131116
5491,3.97,1.306,favori,favori,0.21291792,0.7870821
5492,3.96,1.307,favori,favori,0.20537448,0.7946255
5493,2.4,1.6669999999999998,favori,favori,0.33415592,0.6658441
5494,4.46,1.266,challenger,favori,0.24537945,0.75462055
5495,4.02,1.301,challenger,favori,0.2716924,0.7283076
5496,8.75,1.111,favori,favori,0.042897105,0.9571029
5497,1.893,2.02,challenger,challenger,0.5385579,0.4614421
5498,2.27,1.73,favori,favori,0.4307359,0.5692641
5499,17.25,1.0490000000000002,favori,favori,0.06622028,0.9337797
5500,4.9,1.233,favori,favori,0.2033326,0.7966674
5501,2.51,1.621,favori,favori,0.450195,0.549805
5502,6.54,1.163,favori,favori,0.045209825,0.9547902
5503,2.95,1.465,favori,favori,0.28286386,0.71713614
5504,4.39,1.271,favori,favori,0.115260065,0.88473994
5505,1.524,2.78,favori,challenger,0.5825266,0.41747338
5506,5.25,1.215,favori,favori,0.1663003,0.8336997
5507,3.6,1.357,favori,favori,0.35401702,0.645983
5508,2.14,1.806,challenger,favori,0.4386617,0.5613383
5509,3.46,1.376,favori,favori,0.11076558,0.8892344
5510,14.25,1.061,favori,favori,0.06324744,0.93675256
5511,3.08,1.439,challenger,favori,0.18173283,0.81826717
5512,4.88,1.234,favori,favori,0.08991063,0.9100894
5513,2.78,1.524,favori,favori,0.40346575,0.59653425
5514,3.98,1.305,favori,favori,0.31947887,0.68052113
5515,1.794,2.16,challenger,challenger,0.5918189,0.4081811
5516,1.61,2.54,challenger,favori,0.45362622,0.5463738
5517,3.72,1.331,favori,favori,0.2923705,0.7076295
5518,1.833,2.1,challenger,favori,0.4566071,0.5433929
5519,2.22,1.758,challenger,challenger,0.5157448,0.48425522
5520,2.5,1.625,challenger,favori,0.47103888,0.5289611
5521,2.59,1.592,favori,favori,0.2981429,0.7018571
5522,3.04,1.446,challenger,favori,0.44732177,0.5526782
5523,3.38,1.388,favori,favori,0.3739156,0.6260844
5524,5.06,1.224,favori,favori,0.24702632,0.7529737
5525,2.48,1.633,challenger,favori,0.42253947,0.5774605
5526,1.758,2.22,favori,challenger,0.55481887,0.4451811
5527,3.8,1.3230000000000002,challenger,favori,0.39232785,0.60767215
5528,2.0,1.909,favori,favori,0.41328877,0.5867112
5529,1.649,2.44,favori,favori,0.48922783,0.51077217
5530,4.09,1.295,favori,favori,0.1944964,0.8055036
5531,2.15,1.8,favori,favori,0.392291,0.607709
5532,1.538,2.76,favori,favori,0.41823596,0.58176404
5533,6.82,1.156,challenger,favori,0.13238215,0.86761785
5534,6.2,1.175,favori,favori,0.17197669,0.8280233
5535,3.05,1.444,favori,favori,0.14250183,0.85749817
5536,9.5,1.095,favori,favori,0.13789064,0.86210936
5537,2.45,1.645,challenger,favori,0.3556847,0.6443153
5538,1.8,2.15,challenger,favori,0.42545247,0.5745475
5539,1.926,1.98,challenger,challenger,0.5406164,0.45938364
5540,2.45,1.645,challenger,favori,0.46868014,0.53131986
5541,5.2,1.217,challenger,favori,0.2636459,0.7363541
5542,1.735,2.26,favori,favori,0.41129673,0.5887033
5543,2.27,1.73,favori,challenger,0.57027256,0.42972744
5544,3.41,1.383,favori,favori,0.2902884,0.7097116
5545,1.426,3.15,favori,challenger,0.5886016,0.4113984
5546,3.25,1.408,challenger,favori,0.3472281,0.6527719
5547,2.71,1.5519999999999998,favori,favori,0.42720592,0.5727941
5548,11.5,1.08,favori,favori,0.0792225,0.9207775
5549,1.633,2.48,favori,favori,0.42509604,0.57490396
5550,2.1,1.833,challenger,favori,0.44865823,0.5513418
5551,2.36,1.685,favori,favori,0.38157886,0.61842114
5552,3.72,1.331,favori,favori,0.22696215,0.77303785
5553,2.44,1.649,favori,challenger,0.5503799,0.4496201
5554,21.5,1.039,favori,favori,0.06153649,0.9384635
5555,3.8,1.3230000000000002,challenger,favori,0.2390421,0.7609579
5556,4.35,1.274,favori,favori,0.19364244,0.80635756
5557,3.27,1.405,challenger,favori,0.37224627,0.62775373
5558,1.746,2.24,challenger,favori,0.46486878,0.5351312
5559,3.54,1.365,favori,favori,0.28538537,0.7146146
5560,5.91,1.185,favori,favori,0.21119916,0.78880084
5561,2.38,1.676,challenger,favori,0.452783,0.547217
5562,2.97,1.461,favori,favori,0.42500514,0.57499486
5563,3.96,1.307,favori,favori,0.298787,0.701213
5564,2.52,1.617,favori,favori,0.4362737,0.5637263
5565,2.13,1.813,favori,favori,0.3705284,0.6294716
5566,1.855,2.07,favori,favori,0.3854118,0.6145882
5567,6.54,1.163,favori,favori,0.19152242,0.8084776
5568,2.31,1.709,favori,favori,0.2817713,0.7182287
5569,1.806,2.14,favori,favori,0.46884674,0.53115326
5570,3.9,1.3130000000000002,favori,favori,0.25684702,0.743153
5571,2.81,1.51,favori,favori,0.3190279,0.6809721
5572,4.06,1.298,favori,favori,0.23025602,0.769744
5573,1.541,2.75,favori,challenger,0.56189716,0.4381028
5574,4.14,1.291,challenger,favori,0.25287688,0.7471231
5575,3.6,1.357,favori,favori,0.28420883,0.71579117
5576,2.5,1.625,challenger,favori,0.3589307,0.6410693
5577,9.98,1.091,favori,favori,0.1744234,0.8255766
5578,2.05,1.87,challenger,favori,0.4220631,0.5779369
5579,2.69,1.5590000000000002,challenger,favori,0.34027177,0.6597282
5580,1.645,2.45,challenger,challenger,0.5237375,0.4762625
5581,2.74,1.543,favori,challenger,0.50675875,0.49324125
5582,6.2,1.175,favori,favori,0.122295976,0.877704
5583,2.45,1.645,challenger,favori,0.39085215,0.60914785
5584,9.0,1.1,favori,favori,0.13266754,0.86733246
5585,8.0,1.128,favori,favori,0.108701706,0.8912983
5586,1.435,3.1,favori,challenger,0.5525507,0.44744936
5587,17.0,1.048,favori,favori,0.045857847,0.95414215
5588,2.48,1.633,challenger,favori,0.33135235,0.66864765
5589,3.3,1.4,favori,favori,0.28073156,0.71926844
5590,4.85,1.235,favori,favori,0.23770481,0.7622952
5591,4.95,1.225,favori,favori,0.21767968,0.7823203
5592,3.29,1.402,challenger,favori,0.3051415,0.6948585
5593,3.22,1.413,favori,favori,0.33210707,0.66789293
5594,8.46,1.121,favori,favori,0.123268545,0.87673146
5595,2.38,1.676,challenger,challenger,0.54814136,0.45185867
5596,21.0,1.04,favori,favori,0.057008207,0.9429918
5597,8.0,1.13,favori,favori,0.14020449,0.8597955
5598,1.813,2.13,challenger,favori,0.44991553,0.5500845
5599,9.0,1.1,favori,favori,0.18559217,0.8144078
5600,2.06,1.862,challenger,favori,0.4223709,0.5776291
5601,2.33,1.699,favori,favori,0.4933697,0.5066303
5602,4.81,1.238,favori,favori,0.2475645,0.7524355
5603,2.51,1.621,favori,challenger,0.5404868,0.4595132
5604,2.04,1.877,challenger,favori,0.43155557,0.56844443
5605,1.581,2.62,challenger,challenger,0.64777684,0.3522232
5606,1.833,2.1,favori,favori,0.38141233,0.6185877
5607,1.813,2.13,challenger,favori,0.3656339,0.6343661
5608,1.909,2.0,challenger,favori,0.4345832,0.5654168
5609,2.22,1.758,challenger,challenger,0.597878,0.402122
5610,2.4,1.6669999999999998,challenger,challenger,0.5027025,0.49729756
5611,3.12,1.431,challenger,challenger,0.5001074,0.49989256
5612,1.3969999999999998,3.32,challenger,challenger,0.5524482,0.4475518
5613,1.595,2.58,favori,favori,0.49604404,0.50395596
5614,2.58,1.595,favori,favori,0.3414237,0.6585763
5615,7.68,1.136,favori,favori,0.20976049,0.7902395
5616,1.962,1.943,challenger,challenger,0.5068146,0.4931854
5617,2.57,1.599,favori,favori,0.42293912,0.5770609
5618,2.92,1.472,challenger,favori,0.32508725,0.67491275
5619,1.602,2.56,challenger,favori,0.44824398,0.551756
5620,3.49,1.372,favori,favori,0.3527695,0.6472305
5621,3.53,1.366,challenger,favori,0.36567014,0.63432986
5622,1.524,2.78,challenger,favori,0.46367478,0.5363252
5623,5.76,1.19,favori,favori,0.12018281,0.8798172
5624,2.31,1.709,favori,favori,0.3082376,0.6917624
5625,3.31,1.398,favori,favori,0.3294599,0.6705401
5626,8.08,1.127,favori,favori,0.1263631,0.8736369
5627,7.16,1.148,favori,favori,0.113078415,0.8869216
5628,4.87,1.234,favori,favori,0.20913267,0.7908673
5629,1.2819999999999998,4.25,challenger,challenger,0.5544497,0.4455503
5630,3.15,1.426,favori,favori,0.21787196,0.78212804
5631,2.89,1.4780000000000002,favori,favori,0.34386712,0.6561329
5632,5.2,1.217,favori,favori,0.17997134,0.82002866
5633,2.39,1.671,favori,favori,0.37091094,0.62908906
5634,2.73,1.546,favori,favori,0.37592053,0.62407947
5635,1.775,2.19,challenger,challenger,0.601015,0.39898506
5636,2.72,1.5490000000000002,challenger,favori,0.45900136,0.54099864
5637,2.94,1.467,challenger,challenger,0.51450384,0.4854962
5638,2.09,1.84,favori,favori,0.422104,0.577896
5639,2.44,1.649,challenger,challenger,0.5024836,0.4975164
5640,1.606,2.55,favori,favori,0.39462322,0.6053768
5641,2.83,1.493,favori,favori,0.41245192,0.5875481
5642,2.14,1.806,favori,favori,0.43018526,0.56981474
5643,3.64,1.352,challenger,favori,0.25153852,0.7484615
5644,1.725,2.28,challenger,favori,0.47436917,0.52563083
5645,1.794,2.16,challenger,challenger,0.56851244,0.43148753
5646,3.68,1.336,challenger,favori,0.46041244,0.53958756
5647,2.88,1.481,favori,favori,0.49458516,0.50541484
5648,2.45,1.65,challenger,challenger,0.58412707,0.4158729
5649,3.18,1.42,challenger,challenger,0.50477445,0.49522558
5650,3.59,1.358,favori,favori,0.24556339,0.7544366
5651,2.42,1.658,favori,favori,0.41937286,0.58062714
5652,6.8,1.156,favori,favori,0.36997193,0.63002807
5653,3.27,1.405,favori,favori,0.37810248,0.6218975
5654,3.17,1.422,favori,favori,0.39127058,0.6087294
5655,1.4069999999999998,3.26,challenger,challenger,0.5351232,0.4648768
5656,3.6,1.357,challenger,favori,0.39151835,0.60848165
5657,2.43,1.654,favori,favori,0.34749413,0.6525059
5658,4.68,1.245,favori,favori,0.18893272,0.8110673
5659,3.86,1.3159999999999998,favori,favori,0.26700604,0.73299396
5660,3.07,1.4409999999999998,challenger,favori,0.38286543,0.6171346
5661,1.364,3.55,challenger,challenger,0.5237627,0.47623727
5662,1.699,2.33,challenger,challenger,0.59793985,0.40206018
5663,2.16,1.794,favori,favori,0.43653733,0.5634627
5664,15.25,1.055,favori,favori,0.040433645,0.95956635
5665,2.49,1.629,favori,favori,0.17591947,0.8240805
5666,2.31,1.709,favori,favori,0.45575476,0.54424524
5667,3.38,1.388,favori,favori,0.29828304,0.70171696
5668,1.813,2.13,favori,challenger,0.52924526,0.4707547
5669,1.971,1.935,favori,favori,0.49338317,0.50661683
5670,14.0,1.061,favori,favori,0.099060416,0.9009396
5671,1.42,3.18,challenger,favori,0.40764594,0.59235406
5672,1.408,3.25,favori,challenger,0.7557279,0.24427213
5673,1.5619999999999998,2.68,favori,favori,0.44154334,0.55845666
5674,3.3,1.4,favori,favori,0.32343614,0.67656386
5675,2.9,1.476,favori,favori,0.30544585,0.69455415
5676,4.61,1.249,challenger,favori,0.3081258,0.6918742
5677,2.67,1.565,favori,favori,0.44107038,0.5589296
5678,4.45,1.267,favori,favori,0.34757704,0.65242296
5679,3.07,1.4409999999999998,challenger,favori,0.30391937,0.6960806
5680,4.52,1.255,favori,favori,0.31789464,0.68210536
5681,26.0,1.03,favori,favori,0.05535513,0.94464487
5682,1.855,2.07,favori,favori,0.3202243,0.6797757
5683,2.6,1.588,favori,favori,0.40802765,0.59197235
5684,2.42,1.658,favori,favori,0.3497271,0.6502729
5685,3.2,1.4169999999999998,favori,favori,0.13227737,0.86772263
5686,4.03,1.3,favori,favori,0.4256935,0.5743065
5687,3.0,1.455,favori,favori,0.36578178,0.6342182
5688,17.85,1.046,favori,favori,0.03852731,0.9614727
5689,2.86,1.485,challenger,favori,0.22765636,0.77234364
5690,3.43,1.38,favori,favori,0.18190444,0.81809556
5691,2.81,1.51,favori,challenger,0.5607579,0.43924215
5692,3.01,1.452,favori,favori,0.4705674,0.5294326
5693,4.8,1.238,favori,favori,0.16552693,0.8344731
5694,2.48,1.633,challenger,favori,0.41883045,0.58116955
5695,3.12,1.431,favori,challenger,0.5007884,0.4992116
5696,17.0,1.048,favori,favori,0.1276465,0.8723535
5697,43.5,1.016,favori,favori,0.036056638,0.96394336
5698,4.64,1.248,favori,favori,0.26214576,0.73785424
5699,2.6,1.588,challenger,favori,0.2481119,0.7518881
5700,3.25,1.408,favori,favori,0.15942442,0.8405756
5701,1.578,2.63,favori,favori,0.4920442,0.5079558
5702,2.27,1.73,favori,favori,0.43330795,0.56669205
5703,6.98,1.152,favori,favori,0.18534678,0.8146532
5704,6.64,1.16,favori,favori,0.060468495,0.9395315
5705,2.0,1.909,challenger,favori,0.19401324,0.80598676
5706,6.1,1.179,favori,favori,0.18010968,0.8198903
5707,9.0,1.1,favori,favori,0.0938288,0.9061712
5708,2.08,1.847,challenger,favori,0.38391984,0.61608016
5709,3.42,1.382,challenger,favori,0.41951174,0.58048826
5710,5.32,1.212,challenger,favori,0.2453084,0.7546916
5711,1.813,2.13,favori,favori,0.34214383,0.65785617
5712,2.02,1.893,challenger,favori,0.40251076,0.59748924
5713,3.74,1.34,favori,challenger,0.50406873,0.49593127
5714,2.0,1.909,favori,favori,0.4992078,0.5007922
5715,4.11,1.293,challenger,favori,0.48726988,0.5127301
5716,4.88,1.234,favori,favori,0.226969,0.773031
5717,2.1,1.833,favori,favori,0.43724537,0.56275463
5718,4.52,1.255,challenger,favori,0.26356196,0.73643804
5719,4.27,1.28,favori,favori,0.273467,0.726533
5720,1.714,2.3,challenger,favori,0.48208886,0.51791114
5721,3.78,1.325,favori,favori,0.44470555,0.55529445
5722,2.52,1.617,challenger,favori,0.31607145,0.68392855
5723,2.35,1.69,favori,favori,0.43074822,0.5692518
5724,1.694,2.34,favori,challenger,0.54228985,0.45771012
5725,2.87,1.483,favori,favori,0.35647875,0.64352125
5726,7.46,1.314,favori,favori,0.24758852,0.7524115
5727,1.893,2.02,challenger,challenger,0.51035714,0.4896429
5728,3.02,1.45,favori,favori,0.3388239,0.6611761
5729,4.04,1.2990000000000002,favori,favori,0.2616247,0.7383753
5730,8.2,1.125,favori,favori,0.1165539,0.8834461
5731,5.15,1.22,favori,favori,0.4015473,0.5984527
5732,1.485,2.86,challenger,favori,0.49954933,0.5004507
5733,2.69,1.5590000000000002,favori,favori,0.35253865,0.64746135
5734,1.662,2.41,favori,favori,0.42593247,0.57406753
5735,4.6,1.25,favori,favori,0.26524323,0.73475677
5736,1.806,2.14,favori,favori,0.32877707,0.6712229
5737,8.75,1.111,favori,favori,0.25666177,0.7433382
5738,3.47,1.375,favori,favori,0.26580977,0.7341902
5739,3.75,1.328,favori,favori,0.3511296,0.6488704
5740,2.13,1.813,challenger,favori,0.4646691,0.5353309
5741,3.0,1.455,favori,favori,0.19554603,0.80445397
5742,2.61,1.585,challenger,favori,0.32200336,0.67799664
5743,3.26,1.4069999999999998,challenger,favori,0.23600471,0.7639953
5744,3.12,1.431,favori,favori,0.3221019,0.6778981
5745,4.11,1.293,challenger,favori,0.20010793,0.79989207
5746,1.7519999999999998,2.23,challenger,challenger,0.53995955,0.46004048
5747,5.43,1.203,favori,favori,0.43526703,0.56473297
5748,3.84,1.318,challenger,favori,0.33464187,0.6653581
5749,1.746,2.24,favori,challenger,0.5035726,0.4964274
5750,1.909,2.0,favori,favori,0.4313969,0.5686031
5751,1.617,2.52,favori,favori,0.34896678,0.6510332
5752,16.0,1.05,favori,favori,0.063008964,0.93699104
5753,2.94,1.467,challenger,favori,0.24605048,0.7539495
5754,4.36,1.273,favori,favori,0.27863944,0.72136056
5755,3.63,1.3530000000000002,favori,favori,0.220864,0.779136
5756,1.82,2.12,favori,challenger,0.52140856,0.47859147
5757,50.84,1.014,favori,favori,0.050150752,0.94984925
5758,3.99,1.304,favori,favori,0.16288114,0.83711886
5759,7.03,1.151,favori,favori,0.09421635,0.90578365
5760,5.04,1.225,favori,favori,0.25470328,0.7452967
5761,3.45,1.3769999999999998,challenger,favori,0.3801744,0.6198256
5762,1.84,2.09,favori,favori,0.38848996,0.61151004
5763,1.917,1.99,challenger,favori,0.3959952,0.6040048
5764,2.49,1.629,favori,favori,0.32368058,0.6763194
5765,2.19,1.775,favori,favori,0.37252188,0.6274781
5766,1.847,2.08,favori,favori,0.4330027,0.5669973
5767,2.87,1.483,challenger,favori,0.39731926,0.60268074
5768,1.746,2.24,challenger,challenger,0.55306315,0.44693688
5769,4.11,1.293,favori,favori,0.24960929,0.7503907
5770,1.658,2.42,favori,favori,0.38022494,0.61977506
5771,2.8,1.5,favori,favori,0.4901032,0.5098968
5772,1.629,2.49,challenger,challenger,0.56532145,0.43467858
5773,23.5,1.033,favori,favori,0.10882795,0.89117205
5774,1.781,2.18,challenger,favori,0.47139418,0.5286058
5775,5.65,1.194,favori,favori,0.10213745,0.89786255
5776,3.01,1.452,favori,favori,0.4143296,0.5856704
5777,4.66,1.246,favori,favori,0.41389614,0.58610386
5778,8.3,1.123,favori,favori,0.11196762,0.8880324
5779,4.11,1.293,challenger,favori,0.4089939,0.5910061
5780,2.65,1.571,challenger,favori,0.39258474,0.60741526
5781,3.1,1.435,favori,favori,0.23175794,0.76824206
5782,2.38,1.676,challenger,favori,0.469899,0.530101
5783,1.444,3.05,challenger,favori,0.39806056,0.60193944
5784,3.6,1.357,favori,favori,0.3209337,0.6790663
5785,2.98,1.459,challenger,challenger,0.5240816,0.47591838
5786,2.14,1.806,challenger,challenger,0.5680213,0.43197873
5787,5.04,1.225,challenger,favori,0.2003848,0.7996152
5788,1.8,2.15,challenger,favori,0.48756146,0.51243854
5789,1.855,2.07,challenger,favori,0.43705988,0.5629401
5790,3.5,1.37,challenger,favori,0.3082822,0.6917178
5791,4.22,1.284,favori,favori,0.22015041,0.7798496
5792,2.64,1.575,challenger,favori,0.32688898,0.673111
5793,2.26,1.735,challenger,favori,0.37408054,0.62591946
5794,5.33,1.211,favori,favori,0.24044538,0.7595546
5795,7.05,1.15,favori,favori,0.12330049,0.8766995
5796,8.0,1.13,favori,favori,0.091876745,0.90812325
5797,3.7,1.3330000000000002,favori,favori,0.18737644,0.81262356
5798,4.32,1.276,favori,favori,0.28328758,0.7167124
5799,2.9,1.476,favori,favori,0.31806624,0.68193376
5800,7.3,1.143,challenger,favori,0.22851592,0.7714841
5801,1.775,2.19,favori,challenger,0.50428534,0.49571463
5802,1.581,2.62,favori,favori,0.42808294,0.57191706
5803,5.3,1.213,favori,favori,0.19016176,0.80983824
5804,1.7519999999999998,2.23,challenger,challenger,0.61300176,0.38699824
5805,2.4,1.6669999999999998,favori,favori,0.36041582,0.6395842
5806,1.676,2.38,favori,favori,0.4831208,0.5168792
5807,3.04,1.446,challenger,favori,0.23270237,0.7672976
5808,2.52,1.617,favori,favori,0.36826223,0.63173777
5809,3.26,1.4069999999999998,favori,favori,0.3994283,0.6005717
5810,2.36,1.685,favori,favori,0.2294923,0.7705077
5811,3.22,1.413,favori,favori,0.22586352,0.7741365
5812,1.402,3.29,challenger,challenger,0.64436764,0.35563236
5813,16.0,1.05,favori,favori,0.049076796,0.9509232
5814,5.75,1.19,favori,favori,0.14413828,0.8558617
5815,1.232,4.91,challenger,favori,0.14496303,0.855037
5816,4.15,1.29,favori,favori,0.25262892,0.7473711
5817,3.7,1.3330000000000002,favori,favori,0.2507245,0.7492755
5818,14.5,1.057,favori,favori,0.08456159,0.9154384
5819,3.08,1.439,favori,favori,0.2988152,0.7011848
5820,1.42,3.18,challenger,favori,0.36237407,0.63762593
5821,4.91,1.232,favori,favori,0.27640963,0.7235904
5822,2.52,1.617,favori,favori,0.45280182,0.5471982
5823,1.901,2.01,challenger,favori,0.46165776,0.53834224
5824,2.25,1.741,favori,favori,0.40761137,0.59238863
5825,8.75,1.111,favori,favori,0.08484954,0.91515046
5826,2.52,1.617,challenger,favori,0.40070492,0.5992951
5827,2.21,1.763,favori,favori,0.38670737,0.61329263
5828,2.49,1.629,favori,favori,0.29643643,0.7035636
5829,1.87,2.05,favori,favori,0.4407959,0.5592041
5830,1.308,3.95,challenger,favori,0.3812673,0.6187327
5831,1.474,2.91,challenger,challenger,0.59462893,0.40537107
5832,13.5,1.065,challenger,favori,0.26658762,0.7334124
5833,1.926,1.98,favori,favori,0.31067246,0.68932754
5834,2.78,1.524,challenger,favori,0.27207655,0.72792345
5835,25.5,1.031,favori,favori,0.05675149,0.9432485
5836,1.763,2.21,favori,favori,0.3891719,0.6108281
5837,1.758,2.22,favori,favori,0.38950044,0.61049956
5838,1.474,2.91,challenger,challenger,0.57830125,0.42169875
5839,1.641,2.46,favori,favori,0.43195802,0.568042
5840,2.75,1.541,favori,favori,0.31647336,0.68352664
5841,2.02,1.893,challenger,favori,0.4377259,0.5622741
5842,1.485,2.86,favori,favori,0.4700489,0.5299511
