,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
7863,7.08,1.15,challenger,favori,0.16553837,0.8344616
7864,3.12,1.431,favori,favori,0.2712865,0.7287135
7865,2.64,1.575,favori,favori,0.23745435,0.76254565
7866,2.37,1.68,favori,favori,0.20516741,0.7948326
7867,1.6130000000000002,2.53,challenger,challenger,0.50156534,0.4984347
7868,1.311,3.92,challenger,challenger,0.51239526,0.48760477
7869,9.2,1.098,favori,favori,0.17607045,0.82392955
7870,1.917,1.99,challenger,challenger,0.5890615,0.41093853
7871,3.5,1.37,favori,favori,0.24775791,0.7522421
7872,1.658,2.42,challenger,challenger,0.5220673,0.47793266
7873,4.85,1.235,favori,favori,0.27939135,0.72060865
7874,1.694,2.34,favori,challenger,0.54970956,0.4502904
7875,1.7519999999999998,2.23,challenger,challenger,0.50676376,0.49323624
7876,2.72,1.5490000000000002,favori,challenger,0.5399109,0.46008906
7877,1.426,3.15,challenger,challenger,0.56906307,0.4309369
7878,1.386,3.39,challenger,challenger,0.61824787,0.3817521
7879,3.55,1.364,favori,favori,0.265059,0.734941
7880,2.25,1.741,favori,favori,0.2513079,0.7486921
7881,2.81,1.51,favori,favori,0.2830186,0.7169814
7882,2.89,1.465,challenger,favori,0.25549603,0.744504
7883,4.49,1.257,favori,favori,0.2918496,0.7081504
7884,3.19,1.418,favori,favori,0.42716867,0.57283133
7885,2.15,1.8,favori,challenger,0.5013509,0.4986491
7886,4.25,1.2819999999999998,favori,favori,0.24645376,0.75354624
7887,4.1,1.294,favori,favori,0.22211802,0.777882
7888,6.25,1.1740000000000002,favori,favori,0.2581004,0.7418996
7889,2.56,1.602,favori,favori,0.45814246,0.54185754
7890,1.926,1.98,favori,favori,0.3871681,0.6128319
7891,2.71,1.5519999999999998,challenger,favori,0.31355065,0.68644935
7892,14.5,1.057,favori,favori,0.13174754,0.86825246
7893,3.48,1.3730000000000002,favori,favori,0.2875576,0.7124424
7894,2.98,1.459,favori,favori,0.3983041,0.6016959
7895,3.1,1.435,favori,favori,0.3170423,0.6829577
7896,5.3,1.213,favori,favori,0.20911902,0.790881
7897,2.86,1.4980000000000002,favori,favori,0.27198035,0.72801965
7898,2.3,1.714,challenger,challenger,0.5716497,0.42835036
7899,3.1,1.435,favori,favori,0.41683066,0.58316934
7900,5.46,1.206,favori,favori,0.13074744,0.86925256
7901,3.25,1.408,favori,favori,0.34899753,0.65100247
7902,2.0,1.909,challenger,challenger,0.5726634,0.42733654
7903,4.15,1.29,favori,favori,0.26890403,0.73109597
7904,10.5,1.087,favori,favori,0.113738,0.886262
7905,2.66,1.568,favori,favori,0.3010776,0.6989224
7906,1.781,2.18,favori,favori,0.32154113,0.67845887
7907,1.69,2.35,favori,challenger,0.5098051,0.49019495
7908,5.3,1.213,favori,favori,0.39556617,0.60443383
7909,1.592,2.59,favori,favori,0.47054106,0.52945894
7910,1.585,2.61,challenger,challenger,0.54694057,0.45305946
7911,2.28,1.725,favori,challenger,0.51699173,0.4830083
7912,1.794,2.16,challenger,challenger,0.5125483,0.48745164
7913,3.7,1.3330000000000002,favori,favori,0.23752004,0.76247996
7914,3.72,1.331,favori,favori,0.37366652,0.6263335
7915,2.57,1.599,challenger,favori,0.36079997,0.63920003
7916,2.19,1.775,favori,favori,0.38647825,0.61352175
7917,1.5519999999999998,2.71,favori,challenger,0.57015765,0.42984238
7918,1.98,1.926,challenger,favori,0.3214122,0.6785878
7919,1.575,2.64,favori,challenger,0.55111647,0.44888353
7920,3.27,1.405,favori,favori,0.30451155,0.69548845
7921,5.3,1.213,favori,favori,0.39454436,0.60545564
7922,3.15,1.426,favori,favori,0.28419787,0.71580213
7923,3.55,1.364,challenger,favori,0.29855388,0.7014461
7924,1.241,4.75,challenger,challenger,0.5032582,0.4967418
7925,7.05,1.15,favori,favori,0.3328033,0.6671967
7926,3.3,1.4,favori,favori,0.32251614,0.67748386
7927,1.431,3.12,challenger,favori,0.47433496,0.52566504
7928,4.58,1.258,challenger,favori,0.22455245,0.77544755
7929,6.8,1.156,favori,favori,0.18397641,0.8160236
7930,1.556,2.7,challenger,favori,0.26947218,0.7305278
7931,3.04,1.446,challenger,favori,0.28128797,0.71871203
7932,3.36,1.391,favori,favori,0.28764045,0.71235955
7933,3.45,1.3769999999999998,challenger,favori,0.3438403,0.6561597
7934,2.2,1.769,favori,favori,0.45987356,0.54012644
7935,2.86,1.485,favori,favori,0.3881359,0.6118641
7936,2.44,1.649,favori,favori,0.355111,0.644889
7937,2.0,1.909,challenger,challenger,0.53162915,0.46837085
7938,2.61,1.585,favori,challenger,0.5015539,0.49844608
7939,2.2,1.769,favori,favori,0.32299674,0.67700326
7940,2.04,1.877,challenger,favori,0.19769478,0.8023052
7941,13.3,1.065,favori,favori,0.18052328,0.8194767
7942,1.775,2.19,challenger,challenger,0.5628358,0.43716422
7943,13.25,1.0659999999999998,favori,favori,0.20614839,0.7938516
7944,2.4,1.6669999999999998,favori,favori,0.30489063,0.69510937
7945,4.0,1.3030000000000002,challenger,favori,0.30749667,0.69250333
7946,5.3,1.213,challenger,favori,0.2997324,0.7002676
7947,6.4,1.167,challenger,favori,0.19374979,0.8062502
7948,1.578,2.63,challenger,challenger,0.54191434,0.4580857
7949,2.7,1.556,favori,favori,0.3082046,0.6917954
7950,25.0,1.029,challenger,favori,0.05851394,0.94148606
7951,2.36,1.685,challenger,favori,0.3467754,0.6532246
7952,1.962,1.943,challenger,favori,0.3762421,0.6237579
7953,5.5,1.2,favori,favori,0.11069137,0.88930863
7954,3.61,1.356,favori,favori,0.29777384,0.70222616
7955,2.97,1.461,challenger,favori,0.35672325,0.64327675
7956,2.74,1.543,favori,favori,0.40770525,0.59229475
7957,3.21,1.415,favori,favori,0.31018835,0.68981165
7958,2.05,1.87,favori,challenger,0.597792,0.40220797
7959,2.73,1.546,favori,favori,0.27590907,0.72409093
7960,3.38,1.388,challenger,favori,0.15437639,0.8456236
7961,8.5,1.12,favori,favori,0.13596135,0.86403865
7962,5.29,1.213,favori,favori,0.24315363,0.75684637
7963,2.33,1.699,challenger,favori,0.32564294,0.67435706
7964,11.0,1.083,favori,favori,0.16308731,0.8369127
7965,1.592,2.59,challenger,favori,0.30640042,0.6935996
7966,10.25,1.089,favori,favori,0.16426194,0.83573806
7967,7.66,1.136,favori,favori,0.24217057,0.7578294
7968,3.63,1.3530000000000002,favori,favori,0.18313575,0.81686425
7969,2.13,1.813,favori,favori,0.26109087,0.7389091
7970,1.571,2.65,favori,challenger,0.54131967,0.45868033
7971,2.7,1.556,favori,favori,0.28302914,0.71697086
7972,8.44,1.121,favori,favori,0.19039744,0.80960256
7973,2.31,1.709,favori,favori,0.31988937,0.68011063
7974,9.0,1.1,favori,favori,0.11708987,0.88291013
7975,4.4,1.27,favori,favori,0.31622207,0.6837779
7976,4.4,1.27,favori,favori,0.32302248,0.6769775
7977,6.35,1.171,favori,favori,0.18989336,0.81010664
7978,3.46,1.376,favori,favori,0.29355234,0.70644766
7979,2.21,1.763,challenger,favori,0.33774573,0.6622543
7980,3.41,1.383,favori,favori,0.33714145,0.66285855
7981,6.0,1.182,challenger,favori,0.18762743,0.81237257
7982,2.64,1.575,favori,favori,0.32767797,0.67232203
7983,2.37,1.68,favori,favori,0.15941542,0.8405846
7984,5.5,1.2,favori,favori,0.1449318,0.8550682
7985,2.1,1.833,favori,favori,0.40789676,0.59210324
7986,4.69,1.244,favori,favori,0.24506056,0.75493944
7987,1.8,2.15,favori,favori,0.48347688,0.5165231
7988,6.81,1.156,challenger,favori,0.22652948,0.7734705
7989,7.6,1.137,favori,favori,0.14495802,0.855042
7990,3.49,1.372,favori,favori,0.36458892,0.6354111
7991,1.73,2.27,challenger,challenger,0.59198904,0.40801096
7992,4.4,1.27,favori,favori,0.29971558,0.7002844
7993,2.09,1.84,favori,favori,0.49337912,0.5066209
7994,1.82,2.12,challenger,favori,0.48662126,0.51337874
7995,7.65,1.136,favori,favori,0.267478,0.732522
7996,2.95,1.465,favori,favori,0.43998688,0.5600131
7997,3.05,1.444,favori,favori,0.42299092,0.5770091
7998,2.36,1.685,challenger,favori,0.46403515,0.53596485
7999,1.917,1.99,favori,challenger,0.54723144,0.45276856
8000,2.28,1.725,favori,challenger,0.61686933,0.38313067
8001,3.23,1.412,favori,favori,0.3000359,0.6999641
8002,2.55,1.606,favori,favori,0.41689497,0.583105
8003,1.422,3.17,challenger,challenger,0.5619161,0.43808392
8004,2.28,1.725,favori,favori,0.49182123,0.5081788
8005,1.621,2.51,favori,challenger,0.5710597,0.4289403
8006,2.18,1.781,challenger,favori,0.4647079,0.5352921
8007,1.826,2.11,challenger,favori,0.43346834,0.56653166
8008,2.54,1.61,challenger,favori,0.31598443,0.6840156
8009,6.9,1.154,favori,favori,0.31105006,0.68894994
8010,4.65,1.247,challenger,favori,0.29238778,0.7076122
8011,4.85,1.235,favori,favori,0.3591764,0.6408236
8012,2.51,1.621,favori,favori,0.33752698,0.662473
8013,3.88,1.314,favori,favori,0.39448494,0.60551506
8014,4.56,1.259,challenger,favori,0.37230796,0.62769204
8015,2.84,1.49,challenger,favori,0.3809604,0.6190396
8016,1.617,2.52,challenger,challenger,0.56989205,0.43010792
8017,2.69,1.5590000000000002,challenger,favori,0.35424322,0.6457568
8018,1.962,1.943,favori,favori,0.4967621,0.5032379
8019,8.75,1.111,favori,favori,0.32526857,0.67473143
8020,2.43,1.654,challenger,favori,0.42504936,0.57495064
8021,2.55,1.606,challenger,favori,0.48499525,0.51500475
8022,3.75,1.328,favori,favori,0.3187151,0.6812849
8023,2.24,1.746,favori,challenger,0.5571887,0.4428113
8024,1.806,2.14,challenger,favori,0.4973743,0.5026257
8025,3.22,1.413,favori,favori,0.35247368,0.6475263
8026,2.52,1.617,challenger,favori,0.337978,0.662022
8027,9.75,1.093,favori,favori,0.14440495,0.85559505
8028,24.0,1.03,favori,favori,0.04270768,0.9572923
8029,2.8,1.513,challenger,favori,0.27063888,0.7293611
8030,2.35,1.69,challenger,favori,0.34149182,0.6585082
8031,1.833,2.1,favori,favori,0.46012092,0.5398791
8032,1.794,2.16,challenger,favori,0.38894308,0.6110569
8033,6.65,1.16,favori,favori,0.1943177,0.8056823
8034,3.79,1.324,favori,favori,0.21732932,0.7826707
8035,1.541,2.75,challenger,favori,0.4595877,0.5404123
8036,8.95,1.109,favori,favori,0.18195277,0.8180472
8037,5.1,1.222,challenger,favori,0.23636615,0.76363385
8038,4.08,1.296,favori,favori,0.30925542,0.6907446
8039,2.49,1.629,favori,favori,0.4756487,0.5243513
8040,7.5,1.139,favori,favori,0.28380972,0.7161903
8041,5.14,1.22,favori,favori,0.28273058,0.7172694
8042,1.735,2.26,challenger,favori,0.4928468,0.5071532
8043,1.625,2.5,favori,challenger,0.59338295,0.40661708
8044,1.38,3.43,challenger,challenger,0.58988875,0.41011125
8045,2.81,1.51,challenger,favori,0.29692274,0.70307726
8046,1.485,2.86,challenger,challenger,0.6059284,0.39407158
8047,2.76,1.538,favori,favori,0.40154582,0.5984542
8048,3.38,1.388,favori,favori,0.17958766,0.82041234
8049,14.5,1.0590000000000002,challenger,favori,0.13336903,0.866631
8050,15.0,1.056,favori,favori,0.17731935,0.82268065
8051,3.11,1.433,favori,favori,0.31205148,0.6879485
8052,2.33,1.699,favori,favori,0.48267382,0.5173262
8053,28.0,1.029,favori,favori,0.11204356,0.88795644
8054,3.49,1.372,favori,favori,0.3397346,0.6602654
8055,12.75,1.07,favori,favori,0.11967236,0.88032764
8056,3.0,1.455,challenger,favori,0.28221065,0.71778935
8057,9.13,1.099,favori,favori,0.17346227,0.8265377
8058,3.35,1.392,challenger,favori,0.2171917,0.7828083
8059,6.21,1.175,favori,favori,0.18883908,0.8111609
8060,2.1,1.833,challenger,challenger,0.56935275,0.43064725
8061,2.9,1.476,challenger,favori,0.45774257,0.5422574
8062,8.75,1.111,favori,favori,0.18365782,0.8163422
8063,12.25,1.07,favori,favori,0.13884473,0.8611553
8064,2.5,1.625,favori,favori,0.33383393,0.66616607
8065,5.1,1.222,favori,favori,0.15351081,0.8464892
8066,1.893,2.02,challenger,challenger,0.6009891,0.39901087
8067,2.83,1.493,challenger,favori,0.320688,0.679312
8068,25.0,1.032,favori,favori,0.04858595,0.95141405
8069,3.3,1.4,favori,favori,0.33621114,0.66378886
8070,3.85,1.317,favori,favori,0.30222374,0.69777626
8071,2.28,1.725,challenger,challenger,0.5870018,0.41299823
8072,28.5,1.025,favori,favori,0.036720276,0.9632797
8073,2.3,1.714,challenger,challenger,0.5368058,0.4631942
8074,11.5,1.074,challenger,favori,0.17404103,0.82595897
8075,2.86,1.485,favori,favori,0.29863334,0.70136666
8076,2.81,1.51,favori,favori,0.39853597,0.60146403
8077,3.8,1.3230000000000002,favori,favori,0.23242706,0.76757294
8078,9.0,1.1,challenger,favori,0.12141806,0.87858194
8079,3.2,1.4169999999999998,favori,favori,0.26820862,0.7317914
8080,3.79,1.324,favori,favori,0.2708059,0.7291941
8081,2.86,1.485,challenger,favori,0.3750105,0.6249895
8082,3.05,1.444,favori,favori,0.40162414,0.59837586
8083,2.89,1.4780000000000002,favori,favori,0.2866307,0.7133693
8084,5.6,1.196,favori,favori,0.29508942,0.7049106
8085,9.0,1.1,favori,favori,0.16727453,0.83272547
8086,4.2,1.286,challenger,favori,0.31671584,0.68328416
8087,3.05,1.444,favori,favori,0.39735925,0.60264075
8088,1.595,2.58,challenger,challenger,0.58711636,0.41288364
8089,2.45,1.645,favori,challenger,0.5527588,0.4472412
8090,1.735,2.26,challenger,favori,0.48559397,0.514406
8091,2.38,1.676,favori,favori,0.41731447,0.58268553
8092,3.4,1.385,favori,favori,0.3663956,0.6336044
8093,1.599,2.57,favori,favori,0.4085753,0.5914247
8094,1.581,2.62,challenger,favori,0.45504838,0.5449516
8095,1.826,2.11,challenger,favori,0.4526639,0.5473361
8096,4.55,1.26,favori,favori,0.46967942,0.5303206
8097,3.3,1.4,favori,favori,0.43838054,0.56161946
8098,4.41,1.27,favori,favori,0.2634161,0.7365839
8099,1.641,2.46,favori,challenger,0.5755397,0.42446026
8100,10.75,1.085,favori,favori,0.22486949,0.7751305
8101,1.73,2.27,challenger,challenger,0.50008917,0.49991086
8102,2.13,1.813,challenger,challenger,0.5042169,0.4957831
8103,2.58,1.595,favori,favori,0.45344132,0.5465587
8104,3.05,1.444,favori,favori,0.39239806,0.60760194
8105,4.06,1.298,favori,favori,0.33087176,0.66912824
8106,2.38,1.676,favori,favori,0.34663552,0.6533645
8107,2.78,1.524,challenger,favori,0.34644145,0.65355855
8108,2.88,1.481,favori,favori,0.3714214,0.6285786
8109,9.5,1.095,favori,favori,0.25092775,0.74907225
8110,2.81,1.51,challenger,favori,0.38213378,0.6178662
8111,1.769,2.2,challenger,challenger,0.5309017,0.46909836
8112,2.22,1.758,challenger,favori,0.33612,0.66388
8113,2.9,1.476,favori,favori,0.30307114,0.69692886
8114,1.633,2.48,challenger,favori,0.40303373,0.59696627
8115,2.6,1.588,favori,favori,0.3900569,0.6099431
8116,5.01,1.227,favori,favori,0.266828,0.733172
8117,2.44,1.649,favori,favori,0.17652518,0.8234748
8118,2.52,1.617,challenger,challenger,0.71530247,0.28469753
8119,2.76,1.538,challenger,favori,0.22842175,0.77157825
8120,3.44,1.379,favori,favori,0.4028716,0.5971284
8121,4.46,1.266,favori,favori,0.27733964,0.72266036
8122,4.05,1.2990000000000002,challenger,favori,0.24293643,0.75706357
8123,1.781,2.18,challenger,favori,0.38219368,0.6178063
8124,2.6,1.588,favori,favori,0.3429594,0.6570406
8125,2.05,1.87,challenger,favori,0.2941172,0.7058828
8126,5.9,1.185,challenger,favori,0.28340113,0.71659887
8127,3.34,1.394,favori,favori,0.36258543,0.6374146
8128,9.0,1.1,favori,favori,0.12156373,0.87843627
8129,2.0,1.909,challenger,favori,0.4611435,0.5388565
8130,3.11,1.433,challenger,favori,0.22414988,0.7758501
8131,2.6,1.588,challenger,favori,0.36376512,0.6362349
8132,2.99,1.457,challenger,favori,0.28914833,0.71085167
8133,6.0,1.182,favori,favori,0.15665346,0.84334654
8134,7.3,1.143,favori,favori,0.17573154,0.82426846
8135,1.763,2.21,challenger,challenger,0.5343213,0.46567872
8136,2.85,1.4880000000000002,favori,favori,0.30396724,0.69603276
8137,1.658,2.42,favori,favori,0.39796448,0.6020355
8138,1.6669999999999998,2.4,challenger,favori,0.48528767,0.51471233
8139,1.645,2.45,challenger,favori,0.43258077,0.56741923
8140,1.769,2.2,favori,favori,0.48187166,0.51812834
8141,2.81,1.51,challenger,favori,0.22918576,0.77081424
8142,3.55,1.364,favori,favori,0.33709973,0.66290027
8143,3.87,1.315,favori,favori,0.42771018,0.5722898
8144,1.69,2.35,challenger,favori,0.42736024,0.57263976
8145,2.18,1.781,challenger,challenger,0.5177617,0.48223826
8146,11.1,1.079,favori,favori,0.14587837,0.8541216
8147,1.308,3.95,favori,challenger,0.5187237,0.48127627
8148,2.39,1.671,favori,favori,0.4057492,0.5942508
8149,2.37,1.68,challenger,favori,0.41814584,0.58185416
8150,1.694,2.34,challenger,favori,0.40779436,0.59220564
8151,4.05,1.2990000000000002,challenger,favori,0.3159815,0.6840185
8152,6.3,1.172,favori,favori,0.18614542,0.8138546
8153,1.99,1.917,challenger,favori,0.2780983,0.7219017
8154,3.17,1.422,challenger,favori,0.29895473,0.7010453
8155,7.09,1.149,challenger,favori,0.3101796,0.6898204
8156,24.5,1.03,favori,favori,0.04416573,0.95583427
8157,4.41,1.27,favori,favori,0.4094144,0.5905856
8158,2.69,1.5590000000000002,favori,favori,0.42618448,0.5738155
8159,2.51,1.621,challenger,challenger,0.59338045,0.40661958
8160,4.7,1.244,favori,favori,0.258209,0.741791
8161,1.568,2.66,favori,challenger,0.528975,0.47102502
8162,2.18,1.781,favori,favori,0.37906653,0.6209335
8163,4.01,1.3019999999999998,favori,favori,0.23471689,0.7652831
8164,4.71,1.243,favori,favori,0.34178948,0.6582105
8165,5.59,1.196,favori,favori,0.2721176,0.7278824
8166,2.23,1.7519999999999998,favori,favori,0.31195927,0.68804073
8167,2.34,1.694,challenger,favori,0.48706084,0.51293916
8168,12.25,1.07,favori,favori,0.2729813,0.7270187
8169,4.6,1.25,favori,favori,0.31393635,0.68606365
8170,2.27,1.73,challenger,favori,0.14692551,0.8530745
8171,5.5,1.2,favori,favori,0.15805721,0.8419428
8172,2.9,1.476,favori,favori,0.4582923,0.5417077
8173,24.0,1.03,favori,favori,0.13198787,0.86801213
8174,1.87,2.05,favori,favori,0.3417331,0.6582669
8175,1.68,2.37,challenger,favori,0.42888248,0.5711175
8176,2.57,1.599,favori,favori,0.4490568,0.5509432
8177,2.58,1.595,challenger,favori,0.23033488,0.7696651
8178,3.86,1.3159999999999998,favori,favori,0.30265957,0.6973404
8179,2.38,1.676,challenger,favori,0.4492463,0.5507537
8180,23.5,1.033,favori,favori,0.054602206,0.9453978
8181,2.28,1.725,favori,challenger,0.56211984,0.4378802
8182,5.2,1.217,favori,favori,0.12645513,0.8735449
8183,2.06,1.862,challenger,favori,0.35641092,0.6435891
8184,28.5,1.027,favori,favori,0.13446307,0.8655369
8185,8.75,1.111,favori,favori,0.05617875,0.94382125
8186,9.0,1.1,favori,favori,0.24209523,0.75790477
8187,1.568,2.66,challenger,favori,0.2839123,0.7160877
8188,2.57,1.599,challenger,favori,0.42482293,0.5751771
8189,2.37,1.68,favori,challenger,0.5999614,0.40003857
8190,3.1,1.435,favori,favori,0.26714194,0.73285806
8191,3.08,1.439,favori,favori,0.2968107,0.7031893
8192,1.529,2.76,challenger,favori,0.42062956,0.57937044
8193,2.4,1.6669999999999998,favori,challenger,0.50439787,0.49560216
8194,2.26,1.735,challenger,favori,0.30063272,0.6993673
8195,2.53,1.6130000000000002,challenger,favori,0.3319553,0.6680447
8196,4.45,1.267,favori,favori,0.42916507,0.57083493
8197,1.87,2.05,challenger,challenger,0.6634849,0.33651513
8198,2.36,1.685,favori,favori,0.36409009,0.6359099
8199,3.21,1.415,challenger,favori,0.27714002,0.72286
8200,2.52,1.617,challenger,favori,0.4653228,0.5346772
8201,2.37,1.68,challenger,favori,0.4521405,0.5478595
8202,3.4,1.385,favori,favori,0.4147309,0.5852691
8203,3.35,1.392,favori,favori,0.25079936,0.74920064
8204,4.81,1.238,favori,favori,0.30059028,0.6994097
8205,1.243,4.71,challenger,favori,0.48799372,0.5120063
8206,2.36,1.685,favori,favori,0.31966835,0.68033165
8207,2.65,1.571,favori,favori,0.25617987,0.74382013
8208,5.85,1.187,favori,favori,0.27487534,0.72512466
8209,2.74,1.543,favori,favori,0.27503145,0.72496855
8210,4.75,1.241,favori,favori,0.31730044,0.68269956
8211,4.15,1.9,favori,favori,0.2684515,0.7315485
8212,1.337,3.67,favori,favori,0.42884618,0.5711538
8213,7.3,1.143,favori,favori,0.21760929,0.7823907
8214,3.86,1.3159999999999998,challenger,favori,0.21893728,0.7810627
8215,5.85,1.187,favori,favori,0.22393006,0.77606994
8216,2.58,1.595,favori,favori,0.26437974,0.73562026
8217,5.46,1.206,favori,favori,0.30319542,0.6968046
8218,4.34,1.275,favori,favori,0.18171895,0.81828105
8219,6.24,1.1740000000000002,favori,favori,0.13540077,0.8645992
8220,2.65,1.571,favori,favori,0.36782056,0.63217944
8221,3.41,1.383,challenger,favori,0.40850753,0.5914925
8222,5.59,1.196,favori,favori,0.31042695,0.68957305
8223,11.25,1.082,favori,favori,0.13899976,0.86100024
8224,11.11,1.083,favori,favori,0.184748,0.815252
8225,2.37,1.68,favori,favori,0.23199642,0.7680036
8226,2.97,1.461,challenger,favori,0.27324015,0.72675985
8227,1.8,2.15,favori,favori,0.31421965,0.68578035
8228,1.662,2.41,challenger,favori,0.4440558,0.5559442
8229,2.78,1.524,favori,favori,0.32284635,0.67715365
8230,1.556,2.7,challenger,favori,0.29411948,0.7058805
8231,2.88,1.481,favori,favori,0.29949903,0.70050097
8232,11.57,1.074,favori,favori,0.0826571,0.9173429
8233,4.18,1.287,challenger,favori,0.303052,0.696948
8234,33.5,1.021,favori,favori,0.090978146,0.90902185
8235,2.78,1.524,challenger,favori,0.26643187,0.73356813
8236,16.8,1.048,favori,favori,0.0926159,0.9073841
8237,2.64,1.575,favori,favori,0.29206264,0.70793736
8238,2.7,1.556,favori,favori,0.49404722,0.5059528
8239,3.19,1.418,challenger,favori,0.2666834,0.7333166
8240,46.5,1.015,favori,favori,0.099446595,0.9005534
8241,3.54,1.365,favori,favori,0.27905297,0.720947
8242,6.55,1.163,favori,favori,0.22573578,0.7742642
8243,7.1,1.149,favori,favori,0.124147475,0.8758525
8244,14.0,1.061,favori,favori,0.113095224,0.8869048
8245,3.38,1.388,challenger,favori,0.36900592,0.6309941
8246,2.66,1.568,challenger,challenger,0.5767025,0.42329755
8247,1.629,2.49,challenger,favori,0.43045533,0.5695447
8248,1.595,2.58,challenger,challenger,0.6228977,0.37710232
8249,36.0,1.018,favori,favori,0.089315,0.910685
8250,3.4,1.385,favori,favori,0.266357,0.733643
8251,1.758,2.22,challenger,challenger,0.54473925,0.45526078
8252,1.735,2.26,favori,challenger,0.5853645,0.41463548
8253,1.6369999999999998,2.47,challenger,challenger,0.5807879,0.41921207
8254,1.7519999999999998,2.23,challenger,challenger,0.55777323,0.44222674
8255,9.29,1.097,favori,favori,0.18799841,0.8120016
8256,2.78,1.524,favori,favori,0.23256111,0.7674389
8257,3.2,1.4169999999999998,favori,favori,0.42945904,0.57054096
8258,1.3330000000000002,3.7,favori,challenger,0.5774927,0.42250726
8259,11.0,1.083,favori,favori,0.18264836,0.81735164
8260,2.83,1.493,favori,favori,0.3411613,0.6588387
8261,1.571,2.65,challenger,favori,0.41005892,0.5899411
8262,2.81,1.51,favori,challenger,0.5395695,0.4604305
8263,4.6,1.25,favori,favori,0.2714038,0.7285962
8264,1.719,2.29,favori,favori,0.48615444,0.51384556
8265,1.971,1.935,challenger,favori,0.48530096,0.51469904
8266,1.469,2.93,challenger,challenger,0.6360315,0.36396846
8267,3.4,1.385,favori,favori,0.1469838,0.8530162
8268,2.83,1.493,favori,favori,0.36407286,0.63592714
8269,3.27,1.405,challenger,favori,0.28136855,0.71863145
8270,4.1,1.294,favori,favori,0.26543713,0.7345629
8271,1.269,4.42,challenger,favori,0.29187173,0.7081283
8272,2.32,1.704,favori,challenger,0.563674,0.43632603
8273,2.43,1.654,challenger,challenger,0.53184664,0.46815333
8274,3.97,1.306,favori,favori,0.25356966,0.74643034
8275,1.641,2.46,challenger,challenger,0.6804489,0.31955108
8276,2.38,1.676,favori,favori,0.43320042,0.5667996
8277,5.95,1.183,favori,favori,0.29714298,0.702857
8278,5.95,1.183,favori,favori,0.19122851,0.8087715
8279,1.649,2.44,favori,favori,0.39323217,0.60676783
8280,2.44,1.649,challenger,favori,0.28406686,0.71593314
8281,4.79,1.239,challenger,favori,0.14857048,0.8514295
8282,4.04,1.2990000000000002,favori,favori,0.24353921,0.7564608
8283,7.1,1.149,favori,favori,0.30186206,0.69813794
8284,3.5,1.37,favori,favori,0.44562542,0.5543746
8285,8.2,1.125,favori,favori,0.24505484,0.75494516
8286,1.709,2.31,challenger,favori,0.41738027,0.5826197
8287,4.2,1.286,favori,favori,0.20003146,0.79996854
8288,7.0,1.152,favori,favori,0.06710333,0.9328967
8289,1.741,2.25,favori,favori,0.2733032,0.7266968
8290,8.75,1.111,favori,favori,0.18499076,0.81500924
8291,6.1,1.179,favori,favori,0.19454914,0.80545086
8292,2.84,1.49,favori,favori,0.22591585,0.77408415
8293,3.24,1.41,favori,favori,0.28814697,0.711853
8294,1.917,1.99,challenger,favori,0.46167707,0.5383229
8295,3.17,1.422,favori,favori,0.29818594,0.70181406
8296,10.0,1.091,favori,favori,0.31116664,0.68883336
8297,2.2,1.769,favori,favori,0.33464545,0.66535455
8298,8.4,1.122,favori,favori,0.1911639,0.8088361
8299,3.24,1.41,favori,favori,0.33378243,0.66621757
8300,6.0,1.182,favori,favori,0.13787389,0.8621261
8301,2.5,1.625,favori,favori,0.43640417,0.56359583
8302,2.78,1.524,favori,favori,0.20841002,0.79159
8303,2.67,1.565,favori,challenger,0.5669751,0.43302488
8304,2.59,1.592,challenger,challenger,0.5879874,0.4120126
8305,1.444,3.05,challenger,favori,0.4890784,0.5109216
8306,1.952,1.952,favori,favori,0.26225966,0.73774034
8307,2.32,1.704,favori,favori,0.3298304,0.6701696
8308,2.37,1.68,challenger,favori,0.35249066,0.64750934
8309,1.735,2.26,challenger,favori,0.35822713,0.64177287
8310,1.935,1.971,challenger,favori,0.3769521,0.6230479
8311,4.24,1.2819999999999998,favori,favori,0.286727,0.713273
8312,3.34,1.394,challenger,favori,0.22635376,0.77364624
8313,5.18,1.218,favori,favori,0.28328913,0.71671087
8314,9.0,1.1,favori,favori,0.28379995,0.71620005
8315,6.31,1.172,favori,favori,0.4393736,0.5606264
8316,5.64,1.195,favori,favori,0.43943858,0.5605614
8317,4.11,1.293,favori,favori,0.37244582,0.6275542
8318,2.08,1.847,challenger,favori,0.22067153,0.77932847
8319,2.86,1.485,favori,favori,0.22036952,0.7796305
8320,1.943,1.962,challenger,favori,0.25478357,0.7452164
8321,7.3,1.143,favori,favori,0.049168646,0.95083135
8322,2.1,1.833,favori,favori,0.33891904,0.66108096
8323,3.65,1.351,favori,favori,0.33416265,0.66583735
8324,3.26,1.4069999999999998,challenger,favori,0.2650205,0.7349795
8325,5.16,1.219,favori,favori,0.28854835,0.71145165
8326,2.72,1.5490000000000002,favori,favori,0.18087614,0.81912386
8327,1.403,3.28,challenger,favori,0.39287496,0.60712504
8328,3.91,1.3119999999999998,favori,favori,0.29010177,0.70989823
8329,2.48,1.633,favori,favori,0.29055583,0.70944417
