,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
22055,1.641,2.46,favori,favori,0.3678516228748068,0.6321483771251932
22056,2.15,1.8,favori,challenger,0.5595279416869142,0.4404720583130857
22057,1.543,2.74,favori,favori,0.39772357723577234,0.6022764227642277
22058,1.4369999999999998,3.09,favori,favori,0.39772357723577234,0.6022764227642277
22059,1.142,7.35,challenger,challenger,0.5595279416869142,0.4404720583130857
22060,1.645,2.45,challenger,favori,0.36024844720496896,0.639751552795031
22061,1.493,2.83,favori,challenger,0.5595279416869142,0.4404720583130857
22062,1.3330000000000002,3.7,favori,challenger,0.7666666666666667,0.23333333333333334
22064,1.526,2.77,challenger,challenger,0.5595279416869142,0.4404720583130857
22065,1.709,2.31,favori,challenger,0.5595279416869142,0.4404720583130857
22066,1.439,3.08,favori,favori,0.39772357723577234,0.6022764227642277
22067,1.709,2.31,challenger,favori,0.4552306300874284,0.5447693699125716
22068,1.455,3.0,favori,favori,0.4552306300874284,0.5447693699125716
22069,1.476,2.9,challenger,favori,0.4552306300874284,0.5447693699125716
22070,2.05,1.87,favori,favori,0.16276041666666666,0.8372395833333334
24685,1.376,3.41,favori,challenger,0.7666666666666667,0.23333333333333334
24686,1.3330000000000002,3.71,favori,challenger,0.5595279416869142,0.4404720583130857
24688,1.26,4.42,favori,challenger,0.5595279416869142,0.4404720583130857
24690,1.211,5.17,favori,favori,0.39772357723577234,0.6022764227642277
24691,2.55,1.595,favori,favori,0.24712930604093858,0.7528706939590614
24692,1.151,6.63,favori,favori,0.4552306300874284,0.5447693699125716
24693,1.524,2.75,challenger,favori,0.39772357723577234,0.6022764227642277
24695,1.317,3.84,challenger,favori,0.4552306300874284,0.5447693699125716
24696,3.14,1.426,challenger,challenger,0.5595279416869142,0.4404720583130857
24697,1.758,2.22,favori,favori,0.24712930604093858,0.7528706939590614
24699,1.526,2.74,favori,favori,0.287900612171408,0.7120993878285921
24700,1.813,2.14,challenger,favori,0.287900612171408,0.7120993878285921
24701,1.676,2.36,favori,favori,0.15873015873015872,0.8412698412698413
24702,1.121,7.83,favori,challenger,0.5595279416869142,0.4404720583130857
24705,1.581,2.58,challenger,favori,0.4552306300874284,0.5447693699125716
24706,1.629,2.46,challenger,challenger,0.5595279416869142,0.4404720583130857
24709,2.27,1.725,challenger,favori,0.287900612171408,0.7120993878285921
24710,1.3159999999999998,3.85,favori,favori,0.287900612171408,0.7120993878285921
24711,1.833,2.11,challenger,favori,0.287900612171408,0.7120993878285921
24713,1.256,4.47,favori,favori,0.287900612171408,0.7120993878285921
24714,1.165,6.19,favori,favori,0.24712930604093858,0.7528706939590614
24715,1.097,9.25,favori,challenger,0.5595279416869142,0.4404720583130857
24716,1.05,14.8,favori,favori,0.4552306300874284,0.5447693699125716
24719,2.03,1.901,favori,challenger,0.5595279416869142,0.4404720583130857
24720,1.12,7.9,challenger,favori,0.287900612171408,0.7120993878285921
24721,1.025,21.0,favori,favori,0.287900612171408,0.7120993878285921
24724,2.2,1.769,challenger,favori,0.287900612171408,0.7120993878285921
24725,2.01,1.917,challenger,favori,0.4552306300874284,0.5447693699125716
24726,1.3769999999999998,3.41,favori,favori,0.4552306300874284,0.5447693699125716
24729,1.294,4.05,favori,favori,0.39772357723577234,0.6022764227642277
24732,2.2,1.769,favori,favori,0.24712930604093858,0.7528706939590614
24733,1.4240000000000002,3.15,favori,favori,0.16276041666666666,0.8372395833333334
24734,1.159,6.39,favori,challenger,0.5595279416869142,0.4404720583130857
24735,1.658,2.4,challenger,favori,0.4552306300874284,0.5447693699125716
24736,1.125,7.65,favori,favori,0.287900612171408,0.7120993878285921
24737,1.258,4.45,favori,challenger,0.5595279416869142,0.4404720583130857
24738,1.5,2.83,favori,challenger,0.5595279416869142,0.4404720583130857
24739,1.211,5.17,favori,favori,0.39772357723577234,0.6022764227642277
24740,1.935,1.99,favori,favori,0.287900612171408,0.7120993878285921
24741,1.833,2.11,challenger,challenger,0.5595279416869142,0.4404720583130857
24742,1.578,2.59,favori,favori,0.24712930604093858,0.7528706939590614
24743,2.79,1.513,challenger,favori,0.39772357723577234,0.6022764227642277
24744,1.038,17.0,favori,challenger,0.5595279416869142,0.4404720583130857
24745,1.025,21.0,favori,challenger,0.5595279416869142,0.4404720583130857
24746,1.5519999999999998,2.66,favori,favori,0.16276041666666666,0.8372395833333334
24747,1.125,7.65,favori,favori,0.287900612171408,0.7120993878285921
24748,1.4,3.28,favori,favori,0.16276041666666666,0.8372395833333334
24749,1.111,8.36,favori,favori,0.034578146611341634,0.9654218533886584
24750,2.39,1.662,challenger,favori,0.4552306300874284,0.5447693699125716
24751,2.53,1.602,challenger,favori,0.16276041666666666,0.8372395833333334
24752,1.065,12.0,favori,favori,0.287900612171408,0.7120993878285921
24753,1.272,4.29,favori,favori,0.24712930604093858,0.7528706939590614
24754,1.465,2.97,favori,favori,0.287900612171408,0.7120993878285921
24755,1.285,4.14,favori,challenger,0.7666666666666667,0.23333333333333334
24756,1.4880000000000002,2.88,favori,favori,0.4552306300874284,0.5447693699125716
24757,2.56,1.588,favori,favori,0.16276041666666666,0.8372395833333334
24758,1.625,2.47,favori,favori,0.39772357723577234,0.6022764227642277
24759,1.222,4.96,favori,favori,0.39772357723577234,0.6022764227642277
24760,1.6669999999999998,2.38,favori,favori,0.034578146611341634,0.9654218533886584
24761,1.4480000000000002,3.04,challenger,favori,0.287900612171408,0.7120993878285921
24762,1.12,7.89,favori,favori,0.287900612171408,0.7120993878285921
24763,1.826,2.12,favori,favori,0.16276041666666666,0.8372395833333334
24764,1.308,3.92,favori,challenger,0.5595279416869142,0.4404720583130857
24765,1.05,14.8,favori,favori,0.16276041666666666,0.8372395833333334
24766,1.274,4.26,favori,favori,0.16276041666666666,0.8372395833333334
24767,1.3219999999999998,3.8,favori,favori,0.287900612171408,0.7120993878285921
24768,1.293,4.06,favori,favori,0.287900612171408,0.7120993878285921
24769,1.3119999999999998,3.89,favori,challenger,0.5595279416869142,0.4404720583130857
24770,1.357,3.54,favori,favori,0.16276041666666666,0.8372395833333334
24771,1.741,2.25,challenger,favori,0.15873015873015872,0.8412698412698413
24772,1.469,2.95,favori,favori,0.4552306300874284,0.5447693699125716
24773,2.35,1.685,favori,challenger,0.5595279416869142,0.4404720583130857
24774,1.439,3.08,favori,favori,0.287900612171408,0.7120993878285921
24776,1.578,2.59,favori,favori,0.287900612171408,0.7120993878285921
24778,1.581,2.58,favori,favori,0.4552306300874284,0.5447693699125716
24779,1.227,4.88,favori,favori,0.16276041666666666,0.8372395833333334
24780,2.23,1.7519999999999998,favori,favori,0.39772357723577234,0.6022764227642277
24781,2.26,1.735,challenger,favori,0.39772357723577234,0.6022764227642277
24782,1.6669999999999998,2.38,favori,favori,0.287900612171408,0.7120993878285921
24785,1.599,2.54,favori,favori,0.16276041666666666,0.8372395833333334
24786,1.364,3.49,favori,favori,0.4552306300874284,0.5447693699125716
24787,1.5490000000000002,2.67,favori,challenger,0.5595279416869142,0.4404720583130857
24788,3.41,1.3769999999999998,challenger,favori,0.39772357723577234,0.6022764227642277
24789,1.588,2.56,favori,favori,0.16276041666666666,0.8372395833333334
24790,2.15,1.8,challenger,favori,0.16276041666666666,0.8372395833333334
24791,2.12,1.826,favori,challenger,0.5595279416869142,0.4404720583130857
24792,1.571,2.61,favori,favori,0.16276041666666666,0.8372395833333334
24793,1.592,2.56,challenger,favori,0.39772357723577234,0.6022764227642277
24794,1.893,2.04,challenger,favori,0.287900612171408,0.7120993878285921
24795,1.885,2.04,favori,favori,0.24712930604093858,0.7528706939590614
24796,1.599,2.54,challenger,favori,0.4552306300874284,0.5447693699125716
24797,1.245,4.62,favori,favori,0.287900612171408,0.7120993878285921
24798,1.505,2.82,challenger,favori,0.287900612171408,0.7120993878285921
24799,2.15,1.8,challenger,favori,0.15873015873015872,0.8412698412698413
24801,2.07,1.862,favori,favori,0.24712930604093858,0.7528706939590614
24802,1.99,1.935,challenger,challenger,0.5595279416869142,0.4404720583130857
24803,3.5,1.362,challenger,favori,0.034578146611341634,0.9654218533886584
24804,2.4,1.658,challenger,favori,0.034578146611341634,0.9654218533886584
24805,1.3530000000000002,3.56,favori,favori,0.287900612171408,0.7120993878285921
24806,1.253,4.51,challenger,favori,0.16276041666666666,0.8372395833333334
24807,1.215,5.09,favori,favori,0.16276041666666666,0.8372395833333334
24808,2.0,1.926,challenger,favori,0.39772357723577234,0.6022764227642277
24809,1.476,2.92,favori,favori,0.15873015873015872,0.8412698412698413
24811,1.274,4.26,challenger,favori,0.287900612171408,0.7120993878285921
24812,1.392,3.32,favori,favori,0.16276041666666666,0.8372395833333334
24813,1.885,2.04,challenger,favori,0.287900612171408,0.7120993878285921
24814,1.971,1.952,challenger,favori,0.034578146611341634,0.9654218533886584
24815,1.5,2.83,favori,favori,0.287900612171408,0.7120993878285921
24816,1.19,5.57,favori,favori,0.15873015873015872,0.8412698412698413
24817,1.917,2.01,favori,favori,0.15873015873015872,0.8412698412698413
24818,1.526,2.74,challenger,favori,0.16276041666666666,0.8372395833333334
24819,3.48,1.366,challenger,favori,0.16276041666666666,0.8372395833333334
24820,1.725,2.27,favori,favori,0.15873015873015872,0.8412698412698413
24821,1.641,2.44,challenger,favori,0.287900612171408,0.7120993878285921
24822,1.662,2.39,challenger,favori,0.287900612171408,0.7120993878285921
24823,1.388,3.35,challenger,challenger,0.5595279416869142,0.4404720583130857
24824,3.1,1.435,challenger,challenger,0.5595279416869142,0.4404720583130857
24825,1.459,2.99,favori,challenger,0.5595279416869142,0.4404720583130857
24826,1.704,2.31,favori,favori,0.287900612171408,0.7120993878285921
24827,2.07,1.862,favori,favori,0.287900612171408,0.7120993878285921
24828,1.016,43.5,favori,favori,0.39772357723577234,0.6022764227642277
24830,1.04,17.0,favori,favori,0.287900612171408,0.7120993878285921
24831,1.017,41.0,favori,favori,0.4552306300874284,0.5447693699125716
24832,1.025,21.0,favori,challenger,0.5595279416869142,0.4404720583130857
24833,1.295,4.04,challenger,favori,0.21658986175115208,0.783410138248848
24834,1.5,2.83,favori,challenger,0.5595279416869142,0.4404720583130857
24835,1.413,3.21,challenger,favori,0.4552306300874284,0.5447693699125716
24837,1.067,12.0,favori,favori,0.287900612171408,0.7120993878285921
24839,1.275,4.25,favori,challenger,0.5595279416869142,0.4404720583130857
24840,2.36,1.676,favori,favori,0.39772357723577234,0.6022764227642277
24841,1.82,2.13,favori,favori,0.39772357723577234,0.6022764227642277
24842,1.235,4.76,favori,favori,0.16276041666666666,0.8372395833333334
24843,1.129,7.47,favori,challenger,0.5595279416869142,0.4404720583130857
24844,1.043,16.25,favori,favori,0.287900612171408,0.7120993878285921
24848,1.455,3.01,favori,favori,0.24712930604093858,0.7528706939590614
24849,3.24,1.4069999999999998,challenger,favori,0.39772357723577234,0.6022764227642277
24850,1.015,41.0,favori,favori,0.287900612171408,0.7120993878285921
24851,1.4980000000000002,2.84,favori,favori,0.24712930604093858,0.7528706939590614
24853,2.2,1.769,favori,challenger,0.5595279416869142,0.4404720583130857
24855,1.275,4.24,favori,favori,0.16276041666666666,0.8372395833333334
24856,1.676,2.36,challenger,favori,0.287900612171408,0.7120993878285921
24857,2.11,1.833,challenger,favori,0.39772357723577234,0.6022764227642277
24858,3.1,1.435,challenger,favori,0.4552306300874284,0.5447693699125716
24860,1.426,3.14,challenger,favori,0.24712930604093858,0.7528706939590614
24862,3.63,1.344,favori,challenger,0.5595279416869142,0.4404720583130857
24863,1.108,8.53,challenger,favori,0.24712930604093858,0.7528706939590614
24864,2.66,1.5519999999999998,challenger,favori,0.16276041666666666,0.8372395833333334
24865,1.305,3.95,favori,challenger,0.5595279416869142,0.4404720583130857
24866,1.045,15.5,favori,favori,0.287900612171408,0.7120993878285921
24867,1.3,3.99,favori,favori,0.287900612171408,0.7120993878285921
24868,1.16,6.35,favori,favori,0.287900612171408,0.7120993878285921
24869,1.433,3.11,challenger,favori,0.287900612171408,0.7120993878285921
24870,1.4880000000000002,2.88,favori,favori,0.39772357723577234,0.6022764227642277
24872,1.123,7.72,favori,favori,0.24712930604093858,0.7528706939590614
24873,1.362,3.5,favori,favori,0.08791208791208792,0.9120879120879121
24874,1.047,15.0,favori,favori,0.24712930604093858,0.7528706939590614
24875,1.295,4.04,challenger,favori,0.287900612171408,0.7120993878285921
24876,1.325,3.78,favori,favori,0.47556142668428003,0.52443857331572
24877,1.314,3.86,favori,favori,0.4552306300874284,0.5447693699125716
24878,1.02,31.0,favori,favori,0.287900612171408,0.7120993878285921
24879,1.022,26.0,favori,favori,0.08791208791208792,0.9120879120879121
24880,1.426,3.14,favori,favori,0.08791208791208792,0.9120879120879121
24881,1.813,2.14,challenger,challenger,0.5595279416869142,0.4404720583130857
24882,1.156,6.46,challenger,favori,0.08791208791208792,0.9120879120879121
24883,1.345,3.62,favori,challenger,0.5595279416869142,0.4404720583130857
24884,1.239,4.7,favori,challenger,0.5595279416869142,0.4404720583130857
24885,1.662,2.39,challenger,favori,0.08791208791208792,0.9120879120879121
24886,1.645,2.43,challenger,challenger,0.5595279416869142,0.4404720583130857
24887,1.27,4.3,favori,favori,0.4552306300874284,0.5447693699125716
24888,2.55,1.595,favori,challenger,0.5595279416869142,0.4404720583130857
24889,1.238,4.72,favori,favori,0.08791208791208792,0.9120879120879121
24890,1.044,16.0,favori,favori,0.39772357723577234,0.6022764227642277
24891,1.109,8.5,favori,challenger,0.5595279416869142,0.4404720583130857
24892,1.025,21.0,favori,favori,0.4552306300874284,0.5447693699125716
24893,1.676,2.36,favori,favori,0.4552306300874284,0.5447693699125716
24894,1.2990000000000002,4.01,favori,favori,0.287900612171408,0.7120993878285921
24895,1.769,2.2,favori,favori,0.39772357723577234,0.6022764227642277
24896,1.4,3.28,challenger,challenger,0.5595279416869142,0.4404720583130857
24897,1.156,6.46,favori,favori,0.24712930604093858,0.7528706939590614
24898,1.3130000000000002,3.88,favori,challenger,0.7666666666666667,0.23333333333333334
24899,1.1740000000000002,5.96,favori,favori,0.08791208791208792,0.9120879120879121
24900,1.018,36.0,favori,favori,0.08791208791208792,0.9120879120879121
24901,1.4169999999999998,3.19,favori,favori,0.4552306300874284,0.5447693699125716
24902,1.2819999999999998,4.18,challenger,favori,0.287900612171408,0.7120993878285921
24903,1.083,10.25,favori,challenger,0.5595279416869142,0.4404720583130857
24904,1.055,13.65,favori,favori,0.287900612171408,0.7120993878285921
24905,1.61,2.51,favori,favori,0.39772357723577234,0.6022764227642277
24906,1.025,21.0,favori,favori,0.39772357723577234,0.6022764227642277
24907,1.014,46.0,favori,favori,0.4552306300874284,0.5447693699125716
24908,1.156,6.46,favori,favori,0.39772357723577234,0.6022764227642277
24909,1.725,2.27,favori,favori,0.287900612171408,0.7120993878285921
24910,1.108,8.53,favori,favori,0.39772357723577234,0.6022764227642277
24911,1.794,2.16,favori,challenger,0.5595279416869142,0.4404720583130857
24912,1.725,2.27,favori,favori,0.39772357723577234,0.6022764227642277
24913,1.685,2.35,favori,favori,0.287900612171408,0.7120993878285921
24914,1.962,1.962,favori,challenger,0.5595279416869142,0.4404720583130857
24915,1.339,3.67,favori,favori,0.08791208791208792,0.9120879120879121
24916,1.04,17.0,favori,favori,0.08791208791208792,0.9120879120879121
24917,2.28,1.719,challenger,favori,0.39772357723577234,0.6022764227642277
24918,1.658,2.4,challenger,favori,0.034578146611341634,0.9654218533886584
24919,1.709,2.3,favori,favori,0.287900612171408,0.7120993878285921
24920,1.017,41.0,favori,favori,0.287900612171408,0.7120993878285921
24921,1.148,6.73,favori,favori,0.034578146611341634,0.9654218533886584
24922,1.763,2.21,favori,favori,0.4552306300874284,0.5447693699125716
24923,1.99,1.935,challenger,favori,0.47556142668428003,0.52443857331572
24924,1.068,11.75,favori,favori,0.287900612171408,0.7120993878285921
24925,1.093,9.5,favori,favori,0.24712930604093858,0.7528706939590614
24926,1.096,9.3,favori,favori,0.08791208791208792,0.9120879120879121
24927,1.019,33.5,favori,favori,0.15873015873015872,0.8412698412698413
24928,1.325,3.78,favori,favori,0.08791208791208792,0.9120879120879121
24929,1.5490000000000002,2.67,challenger,favori,0.287900612171408,0.7120993878285921
24930,1.308,3.92,favori,favori,0.08791208791208792,0.9120879120879121
24931,1.833,2.11,favori,favori,0.034578146611341634,0.9654218533886584
24932,1.098,9.2,favori,favori,0.24712930604093858,0.7528706939590614
24933,1.013,51.0,favori,favori,0.287900612171408,0.7120993878285921
24934,1.0590000000000002,13.0,favori,favori,0.034578146611341634,0.9654218533886584
24935,1.118,8.01,favori,favori,0.287900612171408,0.7120993878285921
24936,1.149,6.69,favori,favori,0.287900612171408,0.7120993878285921
24937,1.649,2.42,challenger,favori,0.08791208791208792,0.9120879120879121
24938,1.305,3.95,favori,favori,0.39772357723577234,0.6022764227642277
24939,1.124,7.69,favori,favori,0.287900612171408,0.7120993878285921
24940,1.159,6.39,favori,favori,0.287900612171408,0.7120993878285921
24941,1.033,19.0,favori,favori,0.287900612171408,0.7120993878285921
24942,1.351,3.58,favori,favori,0.24712930604093858,0.7528706939590614
24943,1.671,2.37,challenger,favori,0.24712930604093858,0.7528706939590614
24944,1.3330000000000002,3.71,favori,favori,0.39772357723577234,0.6022764227642277
24945,1.439,3.08,challenger,favori,0.39772357723577234,0.6022764227642277
24946,1.238,4.73,favori,favori,0.034578146611341634,0.9654218533886584
24947,1.186,5.66,favori,favori,0.39772357723577234,0.6022764227642277
24948,1.565,2.63,favori,favori,0.034578146611341634,0.9654218533886584
24949,1.98,1.943,challenger,challenger,0.5595279416869142,0.4404720583130857
24951,1.253,4.52,favori,favori,0.287900612171408,0.7120993878285921
24952,1.69,2.24,favori,favori,0.08791208791208792,0.9120879120879121
24953,2.29,1.714,challenger,favori,0.24712930604093858,0.7528706939590614
24954,1.546,2.68,challenger,favori,0.287900612171408,0.7120993878285921
24955,1.926,1.926,favori,favori,0.4552306300874284,0.5447693699125716
24956,1.279,4.2,favori,favori,0.39772357723577234,0.6022764227642277
24957,1.325,3.78,favori,favori,0.08791208791208792,0.9120879120879121
24958,1.741,2.25,favori,favori,0.24712930604093858,0.7528706939590614
24959,1.513,2.79,challenger,challenger,0.5595279416869142,0.4404720583130857
24963,1.794,2.16,challenger,favori,0.08791208791208792,0.9120879120879121
24965,1.461,2.98,favori,favori,0.034578146611341634,0.9654218533886584
24968,2.0,1.926,challenger,favori,0.287900612171408,0.7120993878285921
24971,1.37,3.45,challenger,favori,0.24712930604093858,0.7528706939590614
24973,3.14,1.426,favori,favori,0.287900612171408,0.7120993878285921
24974,1.581,2.58,favori,favori,0.034578146611341634,0.9654218533886584
24975,1.463,2.98,favori,favori,0.24712930604093858,0.7528706939590614
24977,2.4,1.658,challenger,favori,0.24712930604093858,0.7528706939590614
24978,1.121,7.83,favori,favori,0.287900612171408,0.7120993878285921
24980,1.5,2.83,challenger,favori,0.08791208791208792,0.9120879120879121
24984,2.7,1.541,challenger,favori,0.287900612171408,0.7120993878285921
24988,3.13,1.429,favori,favori,0.4552306300874284,0.5447693699125716
24989,1.129,7.47,favori,favori,0.4552306300874284,0.5447693699125716
24990,1.714,2.29,challenger,favori,0.16276041666666666,0.8372395833333334
24992,1.735,2.26,challenger,favori,0.16276041666666666,0.8372395833333334
24993,1.435,3.1,challenger,challenger,0.5595279416869142,0.4404720583130857
24994,1.99,1.935,favori,favori,0.3678516228748068,0.6321483771251932
24995,1.5519999999999998,2.66,favori,favori,0.3678516228748068,0.6321483771251932
24996,1.253,4.51,favori,challenger,0.5595279416869142,0.4404720583130857
24997,1.383,3.37,favori,challenger,0.5730337078651685,0.42696629213483145
24998,1.045,15.5,favori,favori,0.39772357723577234,0.6022764227642277
24999,1.935,1.99,favori,favori,0.47556142668428003,0.52443857331572
25000,1.571,2.61,favori,favori,0.47556142668428003,0.52443857331572
25001,1.366,3.48,favori,favori,0.4552306300874284,0.5447693699125716
25002,1.065,12.0,favori,favori,0.39772357723577234,0.6022764227642277
25003,2.07,1.8,challenger,challenger,0.5595279416869142,0.4404720583130857
25004,1.163,6.27,favori,favori,0.4552306300874284,0.5447693699125716
25005,1.199,5.39,favori,favori,0.4552306300874284,0.5447693699125716
25006,1.84,2.1,challenger,favori,0.16276041666666666,0.8372395833333334
25007,1.05,14.8,favori,challenger,0.5595279416869142,0.4404720583130857
25008,2.63,1.565,challenger,favori,0.287900612171408,0.7120993878285921
25009,1.311,3.9,challenger,favori,0.39772357723577234,0.6022764227642277
25010,1.149,6.69,favori,favori,0.3678516228748068,0.6321483771251932
25011,1.193,5.52,favori,favori,0.3678516228748068,0.6321483771251932
25012,1.38,3.39,favori,challenger,0.5595279416869142,0.4404720583130857
25013,1.065,12.0,favori,favori,0.034578146611341634,0.9654218533886584
25014,1.4240000000000002,3.15,favori,favori,0.16276041666666666,0.8372395833333334
25015,1.083,10.25,favori,challenger,0.7666666666666667,0.23333333333333334
25016,1.129,7.47,favori,favori,0.16276041666666666,0.8372395833333334
25017,1.344,3.63,favori,favori,0.287900612171408,0.7120993878285921
25018,1.203,5.3,favori,favori,0.16276041666666666,0.8372395833333334
25019,1.909,2.02,favori,favori,0.39772357723577234,0.6022764227642277
25020,1.769,2.2,challenger,challenger,0.5595279416869142,0.4404720583130857
25021,1.179,5.84,favori,favori,0.4552306300874284,0.5447693699125716
25022,1.73,2.26,challenger,favori,0.287900612171408,0.7120993878285921
25023,1.281,4.19,favori,favori,0.287900612171408,0.7120993878285921
25024,1.412,3.21,favori,challenger,0.5595279416869142,0.4404720583130857
25025,1.345,3.62,favori,challenger,0.5595279416869142,0.4404720583130857
25026,1.625,2.47,challenger,favori,0.16276041666666666,0.8372395833333334
25027,1.641,2.44,favori,favori,0.034578146611341634,0.9654218533886584
25028,1.177,5.88,favori,favori,0.287900612171408,0.7120993878285921
25029,1.61,2.51,favori,challenger,0.5595279416869142,0.4404720583130857
25030,1.344,3.63,challenger,favori,0.287900612171408,0.7120993878285921
25031,1.169,6.08,favori,favori,0.4552306300874284,0.5447693699125716
25032,1.087,9.95,favori,challenger,0.5595279416869142,0.4404720583130857
25033,1.105,8.71,challenger,favori,0.39772357723577234,0.6022764227642277
25034,1.244,4.64,challenger,favori,0.39772357723577234,0.6022764227642277
25035,1.147,6.77,favori,favori,0.287900612171408,0.7120993878285921
25036,1.364,3.49,favori,favori,0.3678516228748068,0.6321483771251932
25037,1.44,3.12,favori,favori,0.16276041666666666,0.8372395833333334
25038,1.435,3.1,challenger,challenger,0.5595279416869142,0.4404720583130857
25039,2.4,1.658,favori,favori,0.16276041666666666,0.8372395833333334
25040,1.645,2.43,favori,favori,0.3678516228748068,0.6321483771251932
25042,1.4169999999999998,3.19,favori,favori,0.4552306300874284,0.5447693699125716
25043,1.25,4.55,favori,favori,0.39772357723577234,0.6022764227642277
25046,1.308,3.92,favori,favori,0.39772357723577234,0.6022764227642277
25047,1.671,2.37,challenger,favori,0.39772357723577234,0.6022764227642277
25048,1.685,2.35,favori,favori,0.3678516228748068,0.6321483771251932
25049,2.15,1.8,challenger,favori,0.3678516228748068,0.6321483771251932
25051,2.32,1.699,favori,favori,0.39772357723577234,0.6022764227642277
25052,1.694,2.33,challenger,favori,0.24712930604093858,0.7528706939590614
25053,1.6369999999999998,2.45,challenger,challenger,0.5595279416869142,0.4404720583130857
25054,1.42,3.17,favori,challenger,0.5595279416869142,0.4404720583130857
25055,1.476,2.92,favori,favori,0.287900612171408,0.7120993878285921
25056,1.256,4.47,favori,challenger,0.5595279416869142,0.4404720583130857
25058,1.493,2.86,challenger,favori,0.39772357723577234,0.6022764227642277
25060,1.278,4.22,favori,challenger,0.5595279416869142,0.4404720583130857
25064,1.568,2.62,favori,favori,0.287900612171408,0.7120993878285921
25065,1.676,2.36,favori,favori,0.47556142668428003,0.52443857331572
25066,1.714,2.29,favori,favori,0.034578146611341634,0.9654218533886584
25068,1.571,2.61,favori,favori,0.39772357723577234,0.6022764227642277
25069,1.82,2.13,challenger,favori,0.4552306300874284,0.5447693699125716
25070,1.202,5.33,favori,favori,0.16276041666666666,0.8372395833333334
25071,1.5490000000000002,2.67,favori,challenger,0.5595279416869142,0.4404720583130857
25072,1.641,2.44,favori,favori,0.034578146611341634,0.9654218533886584
25074,1.61,2.51,challenger,favori,0.287900612171408,0.7120993878285921
25075,1.056,13.4,favori,favori,0.034578146611341634,0.9654218533886584
25076,1.962,1.962,favori,favori,0.16276041666666666,0.8372395833333334
25077,1.222,4.97,favori,favori,0.034578146611341634,0.9654218533886584
25078,1.222,4.97,challenger,favori,0.287900612171408,0.7120993878285921
25079,2.19,1.775,challenger,challenger,0.5595279416869142,0.4404720583130857
25080,1.418,3.18,favori,favori,0.4552306300874284,0.5447693699125716
25081,1.625,2.47,favori,favori,0.15873015873015872,0.8412698412698413
25082,1.426,3.14,challenger,challenger,0.5595279416869142,0.4404720583130857
25083,1.219,5.02,challenger,favori,0.4552306300874284,0.5447693699125716
25084,1.308,3.92,favori,favori,0.16276041666666666,0.8372395833333334
25085,1.315,3.85,favori,favori,0.16276041666666666,0.8372395833333334
25087,1.215,5.09,favori,favori,0.24712930604093858,0.7528706939590614
25088,1.288,4.11,favori,favori,0.4552306300874284,0.5447693699125716
25089,1.568,2.62,favori,favori,0.287900612171408,0.7120993878285921
25090,2.26,1.73,favori,favori,0.287900612171408,0.7120993878285921
25091,2.04,1.885,challenger,favori,0.39772357723577234,0.6022764227642277
25092,1.07,11.25,favori,favori,0.21658986175115208,0.783410138248848
25094,1.063,12.5,favori,challenger,0.5595279416869142,0.4404720583130857
25095,1.289,4.1,favori,challenger,0.5595279416869142,0.4404720583130857
25096,1.308,3.92,favori,favori,0.4552306300874284,0.5447693699125716
25097,1.699,2.32,favori,favori,0.21658986175115208,0.783410138248848
25098,1.3969999999999998,3.29,favori,favori,0.47556142668428003,0.52443857331572
25099,1.6669999999999998,2.38,favori,favori,0.4552306300874284,0.5447693699125716
25100,1.246,4.6,favori,favori,0.287900612171408,0.7120993878285921
25101,1.893,2.04,favori,favori,0.3678516228748068,0.6321483771251932
25102,1.391,3.33,challenger,favori,0.39772357723577234,0.6022764227642277
25103,1.719,2.28,favori,favori,0.4552306300874284,0.5447693699125716
25104,1.065,12.0,favori,challenger,0.5595279416869142,0.4404720583130857
25105,1.935,1.99,favori,favori,0.47556142668428003,0.52443857331572
25106,1.213,5.13,favori,favori,0.3678516228748068,0.6321483771251932
25107,1.356,3.55,challenger,favori,0.39772357723577234,0.6022764227642277
25108,1.288,4.11,favori,favori,0.21658986175115208,0.783410138248848
25109,1.19,5.57,favori,favori,0.39772357723577234,0.6022764227642277
25110,1.33,3.73,favori,challenger,0.5730337078651685,0.42696629213483145
25111,1.125,7.64,favori,favori,0.24712930604093858,0.7528706939590614
25112,1.73,2.26,challenger,favori,0.287900612171408,0.7120993878285921
25113,1.4240000000000002,3.15,challenger,favori,0.4552306300874284,0.5447693699125716
25114,1.069,11.5,favori,favori,0.3678516228748068,0.6321483771251932
25115,1.372,3.44,favori,favori,0.287900612171408,0.7120993878285921
25116,1.157,6.44,favori,challenger,0.5595279416869142,0.4404720583130857
25117,1.286,4.14,favori,favori,0.287900612171408,0.7120993878285921
25118,1.207,5.22,challenger,favori,0.39772357723577234,0.6022764227642277
25119,1.1740000000000002,5.96,challenger,challenger,0.5595279416869142,0.4404720583130857
25120,1.588,2.56,challenger,favori,0.287900612171408,0.7120993878285921
25121,1.694,2.33,challenger,favori,0.15873015873015872,0.8412698412698413
25122,1.2990000000000002,4.01,favori,favori,0.287900612171408,0.7120993878285921
25123,1.403,3.26,favori,challenger,0.5595279416869142,0.4404720583130857
25124,1.3030000000000002,3.97,favori,challenger,0.5595279416869142,0.4404720583130857
25125,1.495,2.85,challenger,favori,0.4552306300874284,0.5447693699125716
