,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
14670,2.18,1.781,challenger,challenger,0.631578947368421,0.3684210526315789
14671,1.36,3.58,favori,favori,0.3157894736842105,0.6842105263157895
14672,1.714,2.3,challenger,favori,0.21052631578947367,0.7894736842105263
14673,1.7519999999999998,2.23,favori,challenger,0.631578947368421,0.3684210526315789
14674,1.671,2.39,challenger,challenger,0.631578947368421,0.3684210526315789
14675,3.05,1.444,challenger,favori,0.42105263157894735,0.5789473684210527
14676,1.787,2.17,challenger,favori,0.21052631578947367,0.7894736842105263
14677,2.3,1.714,challenger,favori,0.42105263157894735,0.5789473684210527
14678,2.64,1.575,challenger,favori,0.3684210526315789,0.631578947368421
14679,1.306,3.97,favori,favori,0.10526315789473684,0.8947368421052632
14680,1.307,3.96,favori,favori,0.15789473684210525,0.8421052631578947
14681,1.6669999999999998,2.4,favori,favori,0.3684210526315789,0.631578947368421
14682,1.266,4.46,challenger,challenger,0.6842105263157895,0.3157894736842105
14683,1.301,4.02,challenger,favori,0.21052631578947367,0.7894736842105263
14684,1.111,8.75,favori,favori,0.21052631578947367,0.7894736842105263
14685,2.02,1.893,challenger,favori,0.10526315789473684,0.8947368421052632
14686,1.73,2.27,favori,favori,0.05263157894736842,0.9473684210526315
14687,1.0490000000000002,17.25,favori,favori,0.0,1.0
14688,1.233,4.9,favori,favori,0.0,1.0
14689,1.621,2.51,favori,favori,0.05263157894736842,0.9473684210526315
14690,1.163,6.54,favori,favori,0.3684210526315789,0.631578947368421
14691,1.465,2.95,favori,favori,0.3157894736842105,0.6842105263157895
14692,1.271,4.39,favori,favori,0.10526315789473684,0.8947368421052632
14693,2.78,1.524,favori,favori,0.10526315789473684,0.8947368421052632
14694,1.215,5.25,favori,favori,0.42105263157894735,0.5789473684210527
14695,1.357,3.6,favori,favori,0.10526315789473684,0.8947368421052632
14696,1.806,2.14,challenger,favori,0.15789473684210525,0.8421052631578947
14697,1.376,3.46,favori,favori,0.42105263157894735,0.5789473684210527
14698,1.061,14.25,favori,favori,0.42105263157894735,0.5789473684210527
14699,1.439,3.08,challenger,favori,0.2631578947368421,0.7368421052631579
14700,1.234,4.88,favori,favori,0.0,1.0
14701,1.524,2.78,favori,favori,0.0,1.0
14702,1.305,3.98,favori,favori,0.0,1.0
